                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4848960824 |  4101079478 |  2957610543 |  4613135794 |   993936237 |  1718385048 |  7176632288 |   249999989
  Cycles                             |  4518139673 |  4518139210 |  4518139331 |  4518139484 |  4518139549 |  4518139580 |  4518139230 |  4518135690
  IPC                                |        1.07 |        0.91 |        0.65 |        1.02 |        0.22 |        0.38 |        1.59 |        0.06
  Time (ns)                          |  1506046558 |  1506046404 |  1506046444 |  1506046495 |  1506046517 |  1506046527 |  1506046410 |  1506045230
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   430305662 |   444378572 |   380592958 |   263314508 |   168491231 |   104450357 |   330480437 |    43244780
  num incorrect                      |    71861173 |    67730115 |    88947789 |    44582781 |    15543226 |    62854674 |     2748264 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.94% |      14.48% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.82 |       16.52 |       30.07 |        9.66 |       15.64 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   550774602 |   482779629 |   414806841 |   518716993 |   115171423 |   205070955 |   549039406 |    23761816
    num misses                       |        1682 |          10 |         227 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2027565750 |  1842874321 |  1156455818 |  2166723173 |   344179350 |   790012322 |  4129676346 |    88558906
    num misses                       |     1066375 |    18649859 |     2054149 |     1396372 |     5822876 |     5427536 |      556696 |    21160638
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.69% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.55 |        0.69 |        0.30 |        5.86 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1068057 |    18649869 |     2054376 |     1396428 |     5822918 |     5427546 |      556739 |    21160641
    num misses                       |       33702 |     1656121 |      328570 |      220344 |     1581770 |     4314711 |      160136 |    10898942
    miss rate                        |       3.16% |       8.88% |      15.99% |      15.78% |      27.16% |      79.50% |      28.76% |      51.51%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.59 |        2.51 |        0.02 |       43.60
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   550774602 |   482779629 |   414806841 |   518716993 |   115171423 |   205070955 |   549039406 |    23761816
    num cache misses                 |     7082731 |       59158 |    12354886 |     1143096 |       49548 |       59877 |      207165 |       46091
    miss rate                        |       1.29% |       0.01% |       2.98% |       0.22% |       0.04% |       0.03% |       0.04% |       0.19%
    mpki                             |        1.46 |        0.01 |        4.18 |        0.25 |        0.05 |        0.03 |        0.03 |        0.18
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2027565750 |  1842874321 |  1156455818 |  2166723173 |   344179350 |   790012322 |  4129676346 |    88558906
    num cache misses                 |    18894066 |    59020318 |    14534440 |    13189527 |    40205982 |    12310308 |    37155178 |    28819878
    miss rate                        |       0.93% |       3.20% |       1.26% |       0.61% |      11.68% |       1.56% |       0.90% |      32.54%
    mpki                             |        3.90 |       14.39 |        4.91 |        2.86 |       40.45 |        7.16 |        5.18 |      115.28
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26315267 |    59829793 |    28057279 |    14425408 |    44984393 |    14537381 |    37393602 |    32781631
    num cache misses                 |     5141255 |    16563437 |     6375560 |     8536768 |    28158119 |     9220732 |    18245078 |    20287391
    miss rate                        |      19.54% |      27.68% |      22.72% |      59.18% |      62.60% |      63.43% |      48.79% |      61.89%
    mpki                             |        1.06 |        4.04 |        2.16 |        1.85 |       28.33 |        5.37 |        2.54 |       81.15
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5560595 |    17571661 |     7585218 |     8664883 |    32996328 |    11751839 |    18292426 |    24293994
    num cache misses                 |     5118772 |     8150612 |     6271656 |     8476350 |    24372698 |     8812295 |     7256422 |    20109356
    miss rate                        |      92.05% |      46.38% |      82.68% |      97.82% |      73.86% |      74.99% |      39.67% |      82.78%
    mpki                             |        1.06 |        1.99 |        2.12 |        1.84 |       24.52 |        5.13 |        1.01 |       80.44
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   124965860 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      166.07 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       56.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
