                                   | Core 0    
  Instructions                     |   99999919
  Cycles                           |  235721088
  IPC                              |       0.42
  Time (ns)                        |   78573696
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286771
    num misses                     |      29137
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29147
    num misses                     |      27483
    miss rate                      |     94.29%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     119388
    miss rate                      |      1.57%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286771
    num cache misses               |    7459610
    miss rate                      |     14.54%
    mpki                           |      74.60
  Cache L2                         |           
    num cache accesses             |    7600653
    num cache misses               |    7511707
    miss rate                      |     98.83%
    mpki                           |      75.12
  Cache L3                         |           
    num cache accesses             |    7533362
    num cache misses               |    7501565
    miss rate                      |     99.58%
    mpki                           |      75.02
DRAM summary                       |           
  num dram accesses                |   14986746
  average dram access latency (ns) |      54.08
  average dram queueing delay      |       4.07
Coherency Traffic                  |           
  num loads from dram              |    7129992
  num loads from dram cache        |          0
  num loads from remote cache      |          0
