                                     | Core 0       | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7     
  Instructions                       |  12288976675 |  1918459443 |   249999989 |  2389225546 |   855791794 |  13386279325 |  5956857050 |  9846774751
  Cycles                             |   6848905920 |  6848906634 |  6848903619 |  6848906032 |  6848906074 |   6848905918 |  6848906277 |  6848906376
  IPC                                |         1.79 |        0.28 |        0.04 |        0.35 |        0.12 |         1.95 |        0.87 |        1.44
  Time (ns)                          |   2282968640 |  2282968878 |  2282967873 |  2282968677 |  2282968691 |   2282968639 |  2282968759 |  2282968792
Branch predictor stats               |              |             |             |             |             |              |             |            
  num correct                        |    700017631 |    17404496 |    43244780 |   127842143 |   117696900 |    616443358 |   898493371 |   656071879
  num incorrect                      |    118389508 |      116558 |    11689069 |     2990881 |    16167103 |      5128897 |   100943279 |   112633562
  misprediction rate                 |       14.47% |       0.67% |      21.28% |       2.29% |      12.08% |        0.83% |      10.10% |      14.65%
  mpki                               |         9.63 |        0.06 |       46.76 |        1.25 |       18.89 |         0.38 |       16.95 |       11.44
TLB Summary                          |              |             |             |             |             |              |             |            
  I-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   1379607509 |   169555222 |    23761816 |   238578487 |   149969836 |   1024108969 |   953672692 |  1194812221
    num misses                       |           56 |           3 |           3 |          47 |         101 |           43 |       34785 |          18
    miss rate                        |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.01 |        0.00
  D-TLB                              |              |             |             |             |             |              |             |            
    num accesses                     |   5775666921 |   522394890 |    88558906 |   830370239 |   398752885 |   7702911500 |  2398677927 |  4152199281
    num misses                       |      3730301 |      933038 |    21160886 |     1274950 |    15529054 |      1039385 |    13360920 |    29521351
    miss rate                        |        0.06% |       0.18% |      23.89% |       0.15% |       3.89% |        0.01% |       0.56% |       0.71%
    mpki                             |         0.30 |        0.49 |       84.64 |        0.53 |       18.15 |         0.08 |        2.24 |        3.00
  L2 TLB                             |              |             |             |             |             |              |             |            
    num accesses                     |      3730357 |      933041 |    21160889 |     1274997 |    15529155 |      1039428 |    13395705 |    29521369
    num misses                       |       588260 |      932336 |    10898925 |      392990 |     4659652 |       297737 |     1905508 |      225483
    miss rate                        |       15.77% |      99.92% |      51.51% |      30.82% |      30.01% |       28.64% |      14.22% |       0.76%
    mpki                             |         0.05 |        0.49 |       43.60 |        0.16 |        5.44 |         0.02 |        0.32 |        0.02
Cache Summary                        |              |             |             |             |             |              |             |            
  Cache L1-I                         |              |             |             |             |             |              |             |            
    num cache accesses               |   1379607509 |   169555222 |    23761816 |   238578487 |   149969836 |   1024108969 |   953672692 |  1194812221
    num cache misses                 |      4020837 |     1372692 |      232315 |      279364 |     3566336 |       924816 |    18133389 |    11002365
    miss rate                        |        0.29% |       0.81% |       0.98% |       0.12% |       2.38% |        0.09% |       1.90% |       0.92%
    mpki                             |         0.33 |        0.72 |        0.93 |        0.12 |        4.17 |         0.07 |        3.04 |        1.12
  Cache L1-D                         |              |             |             |             |             |              |             |            
    num cache accesses               |   5775666921 |   522394890 |    88558906 |   830370239 |   398752885 |   7702911500 |  2398677927 |  4152199281
    num cache misses                 |     35450879 |    98576954 |    28935113 |    29512665 |    23151708 |     72409100 |    22521754 |    21636287
    miss rate                        |        0.61% |      18.87% |      32.67% |       3.55% |       5.81% |        0.94% |       0.94% |       0.52%
    mpki                             |         2.88 |       51.38 |      115.74 |       12.35 |       27.05 |         5.41 |        3.78 |        2.20
  Cache L2                           |              |             |             |             |             |              |             |            
    num cache accesses               |     39473878 |    99954514 |    33391689 |    34326753 |    32663546 |     73345554 |    41446110 |    33079554
    num cache misses                 |     27732486 |    65737651 |    25350642 |    25166787 |    23215384 |     50691500 |    21948622 |     6504995
    miss rate                        |       70.26% |      65.77% |      75.92% |      73.32% |      71.07% |       69.11% |      52.96% |      19.66%
    mpki                             |         2.26 |       34.27 |      101.40 |       10.53 |       27.13 |         3.79 |        3.68 |        0.66
  Cache L3                           |              |             |             |             |             |              |             |            
    num cache accesses               |     27734802 |    65742519 |    29602307 |    29887625 |    29173325 |     50703461 |    22742913 |     6966793
    num cache misses                 |       330562 |    60471886 |    23172059 |    23274276 |    19658400 |      3589055 |     6977167 |     3130657
    miss rate                        |        1.19% |      91.98% |      78.28% |      77.87% |      67.38% |        7.08% |      30.68% |      44.94%
    mpki                             |         0.03 |       31.52 |       92.69 |        9.74 |       22.97 |         0.27 |        1.17 |        0.32
DRAM summary                         |              |             |             |             |             |              |             |            
  num dram accesses                  |    214195747 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |       224.42 |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |       114.41 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       93.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |              |             |             |             |             |              |             |            
  num loads from dram                |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |            0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
