                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3171301704 |   778373017 |  5977024484 |  3579592510 |  4709949502 |   555918202 |  2523410889 |   249999989
  Cycles                             |  3713975545 |  3713975990 |  3713975845 |  3713975555 |  3713975562 |  3713975670 |  3713975539 |  3713973030
  IPC                                |        0.85 |        0.21 |        1.61 |        0.96 |        1.27 |        0.15 |        0.68 |        0.07
  Time (ns)                          |  1237991848 |  1237991997 |  1237991948 |  1237991852 |  1237991854 |  1237991890 |  1237991846 |  1237991010
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   484975708 |   107105301 |  1103062633 |   193497823 |   710392573 |   130275858 |   385000717 |    43244780
  num incorrect                      |   124226949 |    14692226 |    75249550 |   135688142 |    79816470 |    14477183 |    82094729 |    11689069
  misprediction rate                 |      20.39% |      12.06% |       6.39% |      41.22% |      10.10% |      10.00% |      17.58% |      21.28%
  mpki                               |       39.17 |       18.88 |       12.59 |       37.91 |       16.95 |       26.04 |       32.53 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   412597496 |   136391450 |   980082603 |   292002253 |   754062088 |    47005081 |   347584529 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       27565 |       37862 |         482 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1067442420 |   362724360 |  1947902340 |  1056087670 |  1896760152 |   192589706 |   978647474 |    88558906
    num misses                       |     4720103 |    14130301 |          23 |       63266 |    10587860 |     2927752 |     5201380 |    21160446
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.52% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.15 |        0.00 |        0.02 |        2.25 |        5.27 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4720122 |    14130401 |          62 |       63318 |    10615425 |     2965614 |     5201862 |    21160449
    num misses                       |      988773 |     4244759 |          62 |       56557 |     1511664 |     2510231 |      508902 |    10898644
    miss rate                        |      20.95% |      30.04% |     100.00% |      89.32% |      14.24% |      84.64% |       9.78% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.52 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   412597496 |   136391450 |   980082603 |   292002253 |   754062088 |    47005081 |   347584529 |    23761816
    num cache misses                 |     2776394 |     3299819 |    10603289 |      210276 |    14302698 |      905361 |    20385323 |      202472
    miss rate                        |       0.67% |       2.42% |       1.08% |       0.07% |       1.90% |       1.93% |       5.86% |       0.85%
    mpki                             |        0.88 |        4.24 |        1.77 |        0.06 |        3.04 |        1.63 |        8.08 |        0.81
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1067442420 |   362724360 |  1947902340 |  1056087670 |  1896760152 |   192589706 |   978647474 |    88558906
    num cache misses                 |     4987588 |    21042485 |      521683 |     4093279 |    17690110 |    16615349 |    23666948 |    28836367
    miss rate                        |       0.47% |       5.80% |       0.03% |       0.39% |       0.93% |       8.63% |       2.42% |      32.56%
    mpki                             |        1.57 |       27.03 |        0.09 |        1.14 |        3.76 |       29.89 |        9.38 |      115.35
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8737777 |    29519226 |    11218657 |     4523576 |    32303577 |    17571897 |    45060561 |    32817305
    num cache misses                 |     4332157 |    21090875 |     2145784 |     4199469 |    17072617 |    16839336 |    23665152 |    24776762
    miss rate                        |      49.58% |      71.45% |      19.13% |      92.84% |      52.85% |      95.83% |      52.52% |      75.50%
    mpki                             |        1.37 |       27.10 |        0.36 |        1.17 |        3.62 |       30.29 |        9.38 |       99.11
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5325452 |    26278129 |     2239480 |     4421278 |    17384252 |    16891807 |    24675473 |    28581043
    num cache misses                 |     2794719 |    17398545 |     1944563 |     4169042 |     3316236 |    15597528 |     5352040 |    20039353
    miss rate                        |      52.48% |      66.21% |      86.83% |      94.29% |      19.08% |      92.34% |      21.69% |      70.11%
    mpki                             |        0.88 |       22.35 |        0.33 |        1.16 |        0.70 |       28.06 |        2.12 |       80.16
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    88726188 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      128.76 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       18.75 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      71.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
