                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   690272540 |  1107736389 |   686957137 |  1066056886 |  1804606958 |  1832257443 |   419556711 |  1407028286 |  1919030945 |  1062481680 |   675289253 |  1183133800 |   249999886 |  1321946221 |   710576445 |  3465733530
  Cycles                             |  3590906995 |  3590907282 |  3590906880 |  3590907055 |  3590906862 |  3590906870 |  3590906874 |  3590906861 |  3590906882 |  3590906972 |  3590907098 |  3590907292 |  3590904938 |  3590907312 |  3590906905 |  3590906891
  IPC                                |        0.19 |        0.31 |        0.19 |        0.30 |        0.50 |        0.51 |        0.12 |        0.39 |        0.53 |        0.30 |        0.19 |        0.33 |        0.07 |        0.37 |        0.20 |        0.97
  Time (ns)                          |  1196968998 |  1196969094 |  1196968960 |  1196969018 |  1196968954 |  1196968957 |  1196968958 |  1196968954 |  1196968961 |  1196968991 |  1196969033 |  1196969097 |  1196968313 |  1196969104 |  1196968968 |  1196968964
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    37042118 |   142738114 |    41980320 |    24418715 |   271855505 |    84377347 |     7610955 |     1837643 |    99998375 |    94564093 |    20261321 |    95202582 |    34399075 |    75146419 |    12954939 |   376725136
  num incorrect                      |      866263 |    33396864 |     1532453 |      434062 |    30649564 |      701795 |    10682942 |       31142 |    74157798 |    15837245 |     9773673 |    15972321 |     4720676 |    12754099 |     1875841 |    57496768
  misprediction rate                 |       2.29% |      18.96% |       3.52% |       1.75% |      10.13% |       0.82% |      58.40% |       1.67% |      42.58% |      14.35% |      32.54% |      14.37% |      12.07% |      14.51% |      12.65% |      13.24%
  mpki                               |        1.25 |       30.15 |        2.23 |        0.41 |       16.98 |        0.38 |       25.46 |        0.02 |       38.64 |       14.91 |       14.47 |       13.50 |       18.88 |        9.65 |        2.64 |       16.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    68826799 |   155294155 |    65436437 |    95699103 |   289106837 |   140180841 |    45191604 |   161155890 |   154102214 |   120708598 |    52874526 |   173379097 |    43801034 |   148574773 |    67680966 |   407705582
    num misses                       |          47 |         146 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |         438 |           3 |          65 |          84 |          56 |          66 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   242998478 |   432580060 |   230616391 |   417447662 |   728739967 |  1054320339 |   151076179 |  1052573040 |   562453514 |   444282194 |   306284950 |   567226025 |   116504258 |   621723338 |   363639690 |  1551509941
    num misses                       |      365829 |      763602 |     1890403 |      216582 |     4193429 |      141832 |     1043713 |    38091630 |       31908 |      230780 |      311598 |     3176386 |     4539403 |      398935 |      824143 |    15716204
    miss rate                        |       0.15% |       0.18% |       0.82% |       0.05% |       0.58% |       0.01% |       0.69% |       3.62% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.01%
    mpki                             |        0.53 |        0.69 |        2.75 |        0.20 |        2.32 |        0.08 |        2.49 |       27.07 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.16 |        4.53
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      365876 |      763748 |     1890425 |      216586 |     4204622 |      141875 |     1043727 |    38091636 |       31960 |      231218 |      311601 |     3176451 |     4539487 |      398991 |      824209 |    15716214
    num misses                       |      116519 |      122942 |      169848 |      115636 |      602273 |       41334 |     1043716 |    27199577 |       28432 |        7464 |      205830 |       19653 |     1361642 |       63257 |       10490 |     1386306
    miss rate                        |      31.85% |      16.10% |       8.98% |      53.39% |      14.32% |      29.13% |     100.00% |      71.41% |      88.96% |       3.23% |      66.06% |       0.62% |      30.00% |      15.85% |       1.27% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.49 |       19.33 |        0.01 |        0.01 |        0.30 |        0.02 |        5.45 |        0.05 |        0.01 |        0.40
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    68826799 |   155294155 |    65436437 |    95699103 |   289106837 |   140180841 |    45191604 |   161155890 |   154102214 |   120708598 |    52874526 |   173379097 |    43801034 |   148574773 |    67680966 |   407705582
    num cache misses                 |       75748 |     5006705 |      462649 |      140921 |     5739970 |      137297 |       37649 |      720486 |      417939 |     2359933 |       80487 |     6552076 |     1005608 |      791735 |      199032 |      305053
    miss rate                        |       0.11% |       3.22% |       0.71% |       0.15% |       1.99% |       0.10% |       0.08% |       0.45% |       0.27% |       1.96% |       0.15% |       3.78% |       2.30% |       0.53% |       0.29% |       0.07%
    mpki                             |        0.11 |        4.52 |        0.67 |        0.13 |        3.18 |        0.07 |        0.09 |        0.51 |        0.22 |        2.22 |        0.12 |        5.54 |        4.02 |        0.60 |        0.28 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   242998478 |   432580060 |   230616391 |   417447662 |   728739967 |  1054320339 |   151076179 |  1052573040 |   562453514 |   444282194 |   306284950 |   567226025 |   116504258 |   621723338 |   363639690 |  1551509941
    num cache misses                 |     8584946 |     5575317 |    13408537 |    10655911 |     7110337 |    10268002 |    11452884 |    11604804 |     2217007 |     4910560 |    15040510 |    19882718 |     6757124 |     4563090 |     5889791 |    50353646
    miss rate                        |       3.53% |       1.29% |       5.81% |       2.55% |       0.98% |       0.97% |       7.58% |       1.10% |       0.39% |       1.11% |       4.91% |       3.51% |       5.80% |       0.73% |       1.62% |       3.25%
    mpki                             |       12.44 |        5.03 |       19.52 |       10.00 |        3.94 |        5.60 |       27.30 |        8.25 |        1.16 |        4.62 |       22.27 |       16.81 |       27.03 |        3.45 |        8.29 |       14.53
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9964803 |    11037858 |    14873945 |    10829492 |    13186894 |    10445651 |    12900564 |    12335688 |     2824825 |     7605169 |    15917629 |    26572131 |     9376559 |     5457279 |     7421309 |    50829720
    num cache misses                 |     7179159 |     5323138 |     6618102 |     7683714 |     7125900 |     7397331 |    11490533 |     8668262 |     2611244 |     4748067 |    13345244 |     7066124 |     6713034 |     4769192 |     4389619 |    35591755
    miss rate                        |      72.05% |      48.23% |      44.49% |      70.95% |      54.04% |      70.82% |      89.07% |      70.27% |      92.44% |      62.43% |      83.84% |      26.59% |      71.59% |      87.39% |      59.15% |      70.02%
    mpki                             |       10.40 |        4.81 |        9.63 |        7.21 |        3.95 |        4.04 |       27.39 |        6.16 |        1.36 |        4.47 |       19.76 |        5.97 |       26.85 |        3.61 |        6.18 |       10.27
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8522534 |     5780961 |     7642684 |     7728391 |     7464034 |     7439374 |    12900564 |     8678865 |     2801664 |     5118234 |    14141876 |     7222137 |     8329913 |     4873903 |     5722853 |    35769002
