                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2965742687 |   891292515 |  6093199707 |  3166032730 |  3455429844 |   486075667 |  2173844985 |   249999989
  Cycles                             |  3194280069 |  3194280235 |  3194280064 |  3194280059 |  3194280266 |  3194280843 |  3194280029 |  3194275628
  IPC                                |        0.93 |        0.28 |        1.91 |        0.99 |        1.08 |        0.15 |        0.68 |        0.08
  Time (ns)                          |  1064760023 |  1064760079 |  1064760022 |  1064760020 |  1064760089 |  1064760281 |  1064760010 |  1064758543
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   453527336 |   122498988 |  1124503675 |   168314807 |   521214099 |   113865582 |   330472661 |    43244780
  num incorrect                      |   116181991 |    16839132 |    76712732 |   121082432 |    58542395 |    12646467 |    71335901 |    11689069
  misprediction rate                 |      20.39% |      12.09% |       6.39% |      41.84% |      10.10% |      10.00% |      17.75% |      21.28%
  mpki                               |       39.17 |       18.89 |       12.59 |       38.24 |       16.94 |       26.02 |       32.82 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   385787109 |   156132251 |   999132645 |   256418850 |   553183431 |    41105007 |   300003439 |    23761816
    num misses                       |          19 |         105 |          39 |          52 |       20304 |       33762 |         426 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   998216447 |   415329147 |  1985767490 |   931260366 |  1391264185 |   168432256 |   843802507 |    88558906
    num misses                       |     4415610 |    16168883 |          23 |       54453 |     7741665 |     2586889 |     4462798 |    21160283
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.14 |        0.00 |        0.02 |        2.24 |        5.32 |        2.05 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4415629 |    16168988 |          62 |       54505 |     7761969 |     2620651 |     4463224 |    21160286
    num misses                       |      924772 |     4835260 |          62 |       48552 |     1104577 |     2215609 |      417971 |    10898223
    miss rate                        |      20.94% |      29.90% |     100.00% |      89.08% |      14.23% |      84.54% |       9.36% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.56 |        0.19 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   385787109 |   156132251 |   999132645 |   256418850 |   553183431 |    41105007 |   300003439 |    23761816
    num cache misses                 |     1431432 |     1607588 |     9488418 |       69132 |     9385238 |      654918 |    17031975 |       27076
    miss rate                        |       0.37% |       1.03% |       0.95% |       0.03% |       1.70% |       1.59% |       5.68% |       0.11%
    mpki                             |        0.48 |        1.80 |        1.56 |        0.02 |        2.72 |        1.35 |        7.83 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   998216447 |   415329147 |  1985767490 |   931260366 |  1391264185 |   168432256 |   843802507 |    88558906
    num cache misses                 |     3844154 |    22919581 |       98794 |     3389185 |    12362648 |    14400665 |    18535916 |    28754585
    miss rate                        |       0.39% |       5.52% |       0.00% |       0.36% |       0.89% |       8.55% |       2.20% |      32.47%
    mpki                             |        1.30 |       25.71 |        0.02 |        1.07 |        3.58 |       29.63 |        8.53 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6132850 |    28511704 |     9601760 |     3582053 |    22244261 |    15088864 |    36390209 |    32362883
    num cache misses                 |     1640304 |    17143847 |      301124 |     3291808 |     4509867 |    14119355 |     5270457 |    18575366
    miss rate                        |      26.75% |      60.13% |       3.14% |      91.90% |      20.27% |      93.57% |      14.48% |      57.40%
    mpki                             |        0.55 |       19.23 |        0.05 |        1.04 |        1.31 |       29.05 |        2.42 |       74.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2516776 |    21157088 |      315672 |     3418267 |     5016635 |    14154340 |     6116176 |    22253725
    num cache misses                 |     1635202 |    13683590 |      301115 |     3289834 |     4401179 |    13587766 |     4908048 |    16026957
    miss rate                        |      64.97% |      64.68% |      95.39% |      96.24% |      87.73% |      96.00% |      80.25% |      72.02%
    mpki                             |        0.55 |       15.35 |        0.05 |        1.04 |        1.27 |       27.95 |        2.26 |       64.11
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    73686388 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.55 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.54 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
