                                   | Core 0    
  Instructions                     |   99999990
  Cycles                           |   95830018
  IPC                              |       1.04
  Time (ns)                        |   31943339
Branch predictor stats             |           
  num correct                      |    2511386
  num incorrect                    |    4888295
  misprediction rate               |     66.06%
  mpki                             |      48.88
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    6266623
    num misses                     |         23
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   26625784
    num misses                     |        230
    miss rate                      |      0.00%
    mpki                           |       0.00
  L2 TLB                           |           
    num accesses                   |        253
    num misses                     |        121
    miss rate                      |     47.83%
    mpki                           |       0.00
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    6266623
    num cache misses               |        501
    miss rate                      |      0.01%
    mpki                           |       0.01
  Cache L1-D                       |           
    num cache accesses             |   26625784
    num cache misses               |       4919
    miss rate                      |      0.02%
    mpki                           |       0.05
  Cache L2                         |           
    num cache accesses             |       6201
    num cache misses               |       2080
    miss rate                      |     33.54%
    mpki                           |       0.02
  Cache L3                         |           
    num cache accesses             |       2883
    num cache misses               |       1984
    miss rate                      |     68.82%
    mpki                           |       0.02
DRAM summary                       |           
  num dram accesses                |       2080
  average dram access latency (ns) |      58.74
  average dram queueing delay      |       3.73
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
