                                   | Core 0    
  Instructions                     |   99999973
  Cycles                           |  124662603
  IPC                              |       0.80
  Time (ns)                        |   41554201
Branch predictor stats             |           
  num correct                      |   11852347
  num incorrect                    |    1577599
  misprediction rate               |     11.75%
  mpki                             |      15.78
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   11942275
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   43632830
    num misses                     |     373100
    miss rate                      |      0.86%
    mpki                           |       3.73
  L2 TLB                           |           
    num accesses                   |     373110
    num misses                     |      17320
    miss rate                      |      4.64%
    mpki                           |       0.17
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   11942275
    num cache misses               |      10615
    miss rate                      |      0.09%
    mpki                           |       0.11
  Cache L1-D                       |           
    num cache accesses             |   43632830
    num cache misses               |    1717992
    miss rate                      |      3.94%
    mpki                           |      17.18
  Cache L2                         |           
    num cache accesses             |    1747367
    num cache misses               |    1218608
    miss rate                      |     69.74%
    mpki                           |      12.19
  Cache L3                         |           
    num cache accesses             |    1237420
    num cache misses               |     927052
    miss rate                      |     74.92%
    mpki                           |       9.27
DRAM summary                       |           
  num dram accesses                |    1140493
  average dram access latency (ns) |      61.86
  average dram queueing delay      |       6.85
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
