                                   | Core 0    
  Instructions                     |  499999958
  Cycles                           |  549264541
  IPC                              |       0.91
  Time (ns)                        |  183088181
Branch predictor stats             |           
  num correct                      |   40218982
  num incorrect                    |    6400675
  misprediction rate               |     13.73%
  mpki                             |      12.80
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   73274412
    num misses                     |        149
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  240472498
    num misses                     |    1516027
    miss rate                      |      0.63%
    mpki                           |       3.03
  L2 TLB                           |           
    num accesses                   |    1516176
    num misses                     |      20524
    miss rate                      |      1.35%
    mpki                           |       0.04
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   73274412
    num cache misses               |    2918509
    miss rate                      |      3.98%
    mpki                           |       5.84
  Cache L1-D                       |           
    num cache accesses             |  240472498
    num cache misses               |    7991655
    miss rate                      |      3.32%
    mpki                           |      15.98
  Cache L2                         |           
    num cache accesses             |   10957156
    num cache misses               |    2261545
    miss rate                      |     20.64%
    mpki                           |       4.52
  Cache L3                         |           
    num cache accesses             |    2309017
    num cache misses               |    1572720
    miss rate                      |     68.11%
    mpki                           |       3.15
DRAM summary                       |           
  num dram accesses                |    1739898
  average dram access latency (ns) |      70.49
  average dram queueing delay      |       5.47
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
