                                   | Core 0    
  Instructions                     |  499999879
  Cycles                           |  866527878
  IPC                              |       0.58
  Time (ns)                        |  288842626
Branch predictor stats             |           
  num correct                      |   40054485
  num incorrect                    |    3333430
  misprediction rate               |      7.68%
  mpki                             |       6.67
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   41792692
    num misses                     |         66
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  138786925
    num misses                     |     627576
    miss rate                      |      0.45%
    mpki                           |       1.26
  L2 TLB                           |           
    num accesses                   |     627642
    num misses                     |     234062
    miss rate                      |     37.29%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   41792692
    num cache misses               |      79975
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |  138786925
    num cache misses               |    7701644
    miss rate                      |      5.55%
    mpki                           |      15.40
  Cache L2                         |           
    num cache accesses             |    7893027
    num cache misses               |    7075129
    miss rate                      |     89.64%
    mpki                           |      14.15
  Cache L3                         |           
    num cache accesses             |    7186689
    num cache misses               |    5962169
    miss rate                      |     82.96%
    mpki                           |      11.92
DRAM summary                       |           
  num dram accesses                |    6469054
  average dram access latency (ns) |      75.32
  average dram queueing delay      |      10.30
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
