                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3905892283 |  3503459977 |  2225370411 |   444135408 |  1112426498 |  7979802354 |  4201810500 |  6879304609 |  1648474155 |   249999981 |  6149945601 |   647685630 |  5392359151 |  8855930987 |   807601337 |  1813755190
  Cycles                             |  5001027491 |  5001027480 |  5001028020 |  5001028850 |  5001028802 |  5001027480 |  5001027480 |  5001028211 |  5001027736 |  5001024999 |  5001027480 |  5001027967 |  5001028738 |  5001028097 |  5001027862 |  5001028361
  IPC                                |        0.78 |        0.70 |        0.44 |        0.09 |        0.22 |        1.60 |        0.84 |        1.38 |        0.33 |        0.05 |        1.23 |        0.13 |        1.08 |        1.77 |        0.16 |        0.36
  Time (ns)                          |  1667009164 |  1667009160 |  1667009340 |  1667009617 |  1667009601 |  1667009160 |  1667009160 |  1667009404 |  1667009246 |  1667008333 |  1667009160 |  1667009323 |  1667009580 |  1667009366 |  1667009288 |  1667009454
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   423715657 |   191581813 |   135277475 |    61048697 |    59341021 |   531630605 |   540870476 |   553228330 |    37514647 |    58565837 |   270901599 |    12223304 |   248317408 |  1634366836 |     7328538 |   276312416
  num incorrect                      |    64688081 |   131970311 |    81405798 |     8403803 |     1388617 |    91237033 |   126326101 |    92920095 |      667465 |     6500447 |    15383616 |    16960834 |     2065202 |   111494775 |       49084 |    59195751
  misprediction rate                 |      13.24% |      40.79% |      37.57% |      12.10% |       2.29% |      14.65% |      18.93% |      14.38% |       1.75% |       9.99% |       5.37% |      58.12% |       0.82% |       6.39% |       0.67% |      17.64%
  mpki                               |       16.56 |       37.67 |       36.58 |       18.92 |        1.25 |       11.43 |       30.06 |       13.51 |        0.40 |       26.00 |        2.50 |       26.19 |        0.38 |       12.59 |        0.06 |       32.64
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   459995362 |   287227784 |   265603996 |    77785460 |   111380147 |   968289645 |   589278870 |  1007741937 |   147843812 |    21135842 |   586233927 |    70815450 |   412538863 |  1452151627 |    71376702 |   250180846
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         282 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         368
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1754148841 |  1035815161 |  1023058040 |   206970682 |   387191858 |  3364784759 |  1642409942 |  3298300964 |   649626732 |    86633855 |  1872248247 |   238378854 |  3102935688 |  2886135893 |   219935120 |   703796039
    num misses                       |    17735028 |       63157 |     7033745 |     8047896 |      603124 |    23893026 |     2925267 |    18400382 |      338953 |     1331657 |      595861 |     1679465 |      417940 |          23 |      392949 |     3744406
