                                   | Core 0    
  Instructions                     |  499999888
  Cycles                           |  913422795
  IPC                              |       0.55
  Time (ns)                        |  304474265
Branch predictor stats             |           
  num correct                      |    6483488
  num incorrect                    |      51928
  misprediction rate               |      0.79%
  mpki                             |       0.10
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   44416735
    num misses                     |         25
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  251401514
    num misses                     |    4717379
    miss rate                      |      1.88%
    mpki                           |       9.43
  L2 TLB                           |           
    num accesses                   |    4717404
    num misses                     |    2796615
    miss rate                      |     59.28%
    mpki                           |       5.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   44416735
    num cache misses               |     278820
    miss rate                      |      0.63%
    mpki                           |       0.56
  Cache L1-D                       |           
    num cache accesses             |  251401514
    num cache misses               |   15410614
    miss rate                      |      6.13%
    mpki                           |      30.82
  Cache L2                         |           
    num cache accesses             |   18189912
    num cache misses               |   13596881
    miss rate                      |     74.75%
    mpki                           |      27.19
  Cache L3                         |           
    num cache accesses             |   16097398
    num cache misses               |    9100974
    miss rate                      |     56.54%
    mpki                           |      18.20
DRAM summary                       |           
  num dram accesses                |   11740796
  average dram access latency (ns) |      72.67
  average dram queueing delay      |       7.65
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
