                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1751022020 |   979890388 |  2064435604 |  1056699106 |  3526421356 |   427928927 |  5260715353 |  3000382629 |  7331800339 |   404604578 |  1125246516 |  3971454837 |   249999981 |  1610084429 |  1708917502 |  6454825134
  Cycles                             |  4093903770 |  4093904422 |  4093904598 |  4093903880 |  4093903770 |  4093904054 |  4093903772 |  4093903776 |  4093903779 |  4093903932 |  4093904111 |  4093904491 |  4093901344 |  4093904088 |  4093903770 |  4093903773
  IPC                                |        0.43 |        0.24 |        0.50 |        0.26 |        0.86 |        0.10 |        1.29 |        0.73 |        1.79 |        0.10 |        0.27 |        0.97 |        0.06 |        0.39 |        0.42 |        1.58
  Time (ns)                          |  1364634590 |  1364634807 |  1364634866 |  1364634627 |  1364634590 |  1364634685 |  1364634591 |  1364634592 |  1364634593 |  1364634644 |  1364634704 |  1364634830 |  1364633781 |  1364634696 |  1364634590 |  1364634591
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   106454171 |    32391050 |     2684688 |    65335091 |   200839660 |    58817561 |   232266609 |    55353392 |  1353088301 |    66820812 |    89197377 |   182885783 |    58565837 |    36578116 |   259212825 |   430207810
  num incorrect                      |    64057885 |    15215556 |       45498 |     2175428 |    33950650 |     8105601 |    13188286 |     8452643 |    92306407 |     4212876 |     7299972 |     1521568 |     6500447 |      650260 |    56366976 |    73780231
  misprediction rate                 |      37.57% |      31.96% |       1.67% |       3.22% |      14.46% |      12.11% |       5.37% |      13.25% |       6.39% |       5.93% |       7.56% |       0.83% |       9.99% |       1.75% |      17.86% |      14.64%
  mpki                               |       36.58 |       15.53 |        0.02 |        2.06 |        9.63 |       18.94 |        2.51 |        2.82 |       12.59 |       10.41 |        6.49 |        0.38 |       26.00 |        0.40 |       32.98 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   209028740 |    77558377 |   236486347 |   100397263 |   395842593 |    74945107 |   501004846 |   285463124 |  1202232175 |    67682810 |    94411236 |   303832948 |    21135842 |   144600780 |   236309528 |   783198206
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         106 |          39 |           4 |          42 |          43 |       17441 |           4 |         354 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   804963798 |   426833555 |  1544253046 |   349419531 |  1657373746 |   199416012 |  1599447818 |  1524723057 |  2389425016 |   123816768 |   309739291 |  2285307804 |    86633855 |   634464374 |   663676967 |  2721490398
    num misses                       |     5541542 |      440515 |    55660529 |     2884175 |     1072528 |     7761532 |      513169 |     3373508 |          23 |      147102 |     1516783 |      308149 |     1331679 |      328912 |     3520356 |    19293444
    miss rate                        |       0.69% |       0.10% |       3.60% |       0.83% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.96 |        2.73 |        0.30 |       18.14 |        0.10 |        1.12 |        0.00 |        0.36 |        1.35 |        0.08 |        5.33 |        0.20 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5541552 |      440518 |    55660535 |     2884197 |     1072584 |     7761624 |      513177 |     3373614 |          62 |      147106 |     1516825 |      308192 |     1349120 |      328916 |     3520710 |    19293462
    num misses                       |     4406664 |      299276 |    39739399 |      274570 |      169101 |     2316855 |       12813 |       46565 |          62 |      147106 |      473504 |       88539 |     1140463 |      177315 |      319907 |      147395
    miss rate                        |      79.52% |      67.94% |      71.40% |       9.52% |      15.77% |      29.85% |       2.50% |       1.38% |     100.00% |     100.00% |      31.22% |      28.73% |      84.53% |      53.91% |       9.09% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.25 |        0.26 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   209028740 |    77558377 |   236486347 |   100397263 |   395842593 |    74945107 |   501004846 |   285463124 |  1202232175 |    67682810 |    94411236 |   303832948 |    21135842 |   144600780 |   236309528 |   783198206
    num cache misses                 |      116208 |      110522 |      996400 |      657940 |     1161632 |     1643371 |      102134 |      518191 |    11439712 |       11331 |      179563 |      274825 |      403780 |      198269 |    13919398 |     6861196
    miss rate                        |       0.06% |       0.14% |       0.42% |       0.66% |       0.29% |       2.19% |       0.02% |       0.18% |       0.95% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.89% |       0.88%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.62 |        0.33 |        3.84 |        0.02 |        0.17 |        1.56 |        0.03 |        0.16 |        0.07 |        1.62 |        0.12 |        8.15 |        1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   804963798 |   426833555 |  1544253046 |   349419531 |  1657373746 |   199416012 |  1599447818 |  1524723057 |  2389425016 |   123816768 |   309739291 |  2285307804 |    86633855 |   634464374 |   663676967 |  2721490398
    num cache misses                 |    12430571 |    21654511 |    16981295 |    20493353 |    10191152 |    11377518 |    42490836 |    23385670 |      126206 |     9417406 |    16583526 |    21489931 |     7452453 |    16152854 |    14455061 |    13003690
    miss rate                        |       1.54% |       5.07% |       1.10% |       5.86% |       0.61% |       5.71% |       2.66% |       1.53% |       0.01% |       7.61% |       5.35% |       0.94% |       8.60% |       2.55% |       2.18% |       0.48%
    mpki                             |        7.10 |       22.10 |        8.23 |       19.39 |        2.89 |       26.59 |        8.08 |        7.79 |        0.02 |       23.28 |       14.74 |        5.41 |       29.81 |       10.03 |        8.46 |        2.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13634231 |    23295599 |    17979050 |    22632732 |    11366152 |    15334561 |    42779283 |    24314892 |    11582984 |    12681244 |    16841014 |    21782438 |     7872381 |    16353781 |    29002996 |    19967121
    num cache misses                 |    11680981 |    19390649 |    12574529 |     9879240 |     8010200 |    11191248 |     1621459 |    12597324 |      386721 |     9428737 |    15538680 |    15045516 |     7528249 |    11592795 |    14111751 |     2247662
    miss rate                        |      85.67% |      83.24% |      69.94% |      43.65% |      70.47% |      72.98% |       3.79% |      51.81% |       3.34% |      74.35% |      92.27% |      69.07% |      95.63% |      70.89% |      48.66% |      11.26%
    mpki                             |        6.67 |       19.79 |        6.09 |        9.35 |        2.27 |       26.15 |        0.31 |        4.20 |        0.05 |       23.30 |       13.81 |        3.79 |       30.11 |        7.20 |        8.26 |        0.35
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12919142 |    20921215 |    12576195 |    11368056 |     8024765 |    13508556 |     1814316 |    13008673 |      403787 |    12681244 |    15616908 |    15063598 |     7544854 |    11598444 |    14741293 |     2352230
    num cache misses                 |     3690405 |    19156794 |    10728167 |     5676200 |     4547365 |     7806714 |     1133349 |     2515897 |      375935 |     9411629 |     6552573 |     6228627 |     6941656 |    11148270 |     3668857 |      700696
    miss rate                        |      28.57% |      91.57% |      85.31% |      49.93% |      56.67% |      57.79% |      62.47% |      19.34% |      93.10% |      74.22% |      41.96% |      41.35% |      92.01% |      96.12% |      24.89% |      29.79%
