                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3358809997 |  6669254240 |   324382832 |   411208139 |   276101373 |  1049685306 |   659492369 |   249999886 |  4419832379 |   673409041 |  2506924236 |   453404951 |  3749973289 |  1293556304 |  2517304857 |  4817617268
  Cycles                             |  3681939947 |  3681939502 |  3681939607 |  3681940021 |  3681939765 |  3681940668 |  3681939600 |  3681935647 |  3681939600 |  3681940510 |  3681939765 |  3681939600 |  3681939622 |  3681940014 |  3681940863 |  3681939604
  IPC                                |        0.91 |        1.81 |        0.09 |        0.11 |        0.07 |        0.29 |        0.18 |        0.07 |        1.20 |        0.18 |        0.68 |        0.12 |        1.02 |        0.35 |        0.68 |        1.31
  Time (ns)                          |  1227313316 |  1227313167 |  1227313202 |  1227313340 |  1227313255 |  1227313556 |  1227313200 |  1227311882 |  1227313200 |  1227313503 |  1227313255 |  1227313200 |  1227313207 |  1227313338 |  1227313621 |  1227313201
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   266237253 |  1230814445 |    54638156 |     7517572 |    45062968 |    63798651 |    40351456 |    34399075 |   194526573 |    20121401 |   271720223 |     4090796 |   301534754 |     1680559 |   143047742 |   641865656
  num incorrect                      |    21775281 |    83964833 |     4997358 |    10533529 |     2754285 |    38391165 |     1514898 |     4720676 |    11060114 |     9716829 |    41374030 |       27346 |    50660398 |       28482 |    24190248 |    64744116
  misprediction rate                 |       7.56% |       6.39% |       8.38% |      58.35% |       5.76% |      37.57% |       3.62% |      12.07% |       5.38% |      32.57% |      13.21% |       0.66% |      14.38% |       1.67% |      14.46% |       9.16%
  mpki                               |        6.48 |       12.59 |       15.41 |       25.62 |        9.98 |       36.57 |        2.30 |       18.88 |        2.50 |       14.43 |       16.50 |        0.06 |       13.51 |        0.02 |        9.61 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   281552078 |  1093590621 |    37829964 |    44463214 |    46563491 |   125271893 |    62814411 |    43801034 |   421390970 |    52594241 |   295322337 |    40071022 |   549301307 |   148184911 |   282315812 |   721744958
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3189
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   924456125 |  2173500128 |   114032956 |   148666881 |    82818530 |   482762582 |   221149934 |   116504258 |  1346158190 |   306002850 |  1127523811 |   123152108 |  1797937757 |   967598395 |  1183961837 |  1879271686
    num misses                       |     4516169 |          23 |     2010176 |     1033718 |       97644 |     3314776 |     1768259 |     4540848 |      429202 |      309819 |    11227727 |      218632 |    10025878 |    34854706 |      763752 |      594155
    miss rate                        |       0.49% |       0.00% |       1.76% |       0.70% |       0.12% |       0.69% |       0.80% |       3.90% |       0.03% |       0.10% |       1.00% |       0.18% |       0.56% |       3.60% |       0.06% |       0.03%
    mpki                             |        1.34 |        0.00 |        6.20 |        2.51 |        0.35 |        3.16 |        2.68 |       18.16 |        0.10 |        0.46 |        4.48 |        0.48 |        2.67 |       26.94 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4516211 |          62 |     2010218 |     1033732 |       97648 |     3314786 |     1768281 |     4540932 |      429210 |      309822 |    11227737 |      218635 |    10025943 |    34854712 |      763808 |      597344
    num misses                       |     1406857 |          62 |      545175 |     1033721 |       97648 |     2635163 |      161708 |     1361613 |       10720 |      205284 |      990658 |      218467 |       64123 |    24857578 |      120588 |       17346
    miss rate                        |      31.15% |     100.00% |      27.12% |     100.00% |     100.00% |      79.50% |       9.14% |      29.99% |       2.50% |      66.26% |       8.82% |      99.92% |       0.64% |      71.32% |      15.79% |       2.90%
    mpki                             |        0.42 |        0.00 |        1.68 |        2.51 |        0.35 |        2.51 |        0.25 |        5.45 |        0.00 |        0.30 |        0.40 |        0.48 |        0.02 |       19.22 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   281552078 |  1093590621 |    37829964 |    44463214 |    46563491 |   125271893 |    62814411 |    43801034 |   421390970 |    52594241 |   295322337 |    40071022 |   549301307 |   148184911 |   282315812 |   721744958
    num cache misses                 |      278469 |    10224682 |       19597 |        9562 |        2073 |       31302 |      112605 |      559973 |       21066 |       22953 |       53196 |       77698 |    16254458 |      238537 |      490261 |    14744802
    miss rate                        |       0.10% |       0.93% |       0.05% |       0.02% |       0.00% |       0.02% |       0.18% |       1.28% |       0.00% |       0.04% |       0.02% |       0.19% |       2.96% |       0.16% |       0.17% |       2.04%
    mpki                             |        0.08 |        1.53 |        0.06 |        0.02 |        0.01 |        0.03 |        0.17 |        2.24 |        0.00 |        0.03 |        0.02 |        0.17 |        4.33 |        0.18 |        0.19 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   924456125 |  2173500128 |   114032956 |   148666881 |    82818530 |   482762582 |   221149934 |   116504258 |  1346158190 |   306002850 |  1127523811 |   123152108 |  1797937757 |   967598395 |  1183961837 |  1879271686
    num cache misses                 |    49233940 |      241869 |    13536986 |    11295083 |     6247856 |     7481718 |    12526069 |     6533287 |    35830584 |    14982455 |    35986242 |    23070753 |    59239790 |    10676127 |     7108263 |    25774515
    miss rate                        |       5.33% |       0.01% |      11.87% |       7.60% |       7.54% |       1.55% |       5.66% |       5.61% |       2.66% |       4.90% |       3.19% |      18.73% |       3.29% |       1.10% |       0.60% |       1.37%
    mpki                             |       14.66 |        0.04 |       41.73 |       27.47 |       22.63 |        7.13 |       18.99 |       26.13 |        8.11 |       22.25 |       14.35 |       50.88 |       15.80 |        8.25 |        2.82 |        5.35
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    49583582 |    10517209 |    14827221 |    12714508 |     8362462 |     8312442 |    13582473 |     8619969 |    36004027 |    15803831 |    36395320 |    23150596 |    75514352 |    10924697 |     7616053 |    40720197
    num cache misses                 |    41758618 |      293711 |    10147529 |    11304579 |     6249929 |     5150203 |     3977305 |     5534915 |      911725 |    13178180 |    14242798 |    15352770 |      992979 |     7351785 |     4081346 |     1398418
    miss rate                        |      84.22% |       2.79% |      68.44% |      88.91% |      74.74% |      61.96% |      29.28% |      64.21% |       2.53% |      83.39% |      39.13% |      66.32% |       1.31% |      67.30% |      53.59% |       3.43%
