                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1362120312 |  2251343055 |  2108722158 |  1688476098 |   925749605 |   584678382 |  1455548177 |   284063985 |  2334949439 |   566994836 |  2216237154 |   835715374 |  1419703144 |  2771226945 |  1431251225
  Cycles                             |  1653224302 |  1653225590 |  1653225588 |  1653225588 |  1653225642 |  1653226032 |  1653225588 |  1653225595 |  1653225809 |  1653225748 |  1653225899 |  1653225614 |  1653225588 |  1653225918 |  1653225593 |  1653226147
  IPC                                |        0.15 |        0.82 |        1.36 |        1.28 |        1.02 |        0.56 |        0.35 |        0.88 |        0.17 |        1.41 |        0.34 |        1.34 |        0.51 |        0.86 |        1.68 |        0.87
  Time (ns)                          |   551074768 |   551075197 |   551075196 |   551075196 |   551075214 |   551075344 |   551075196 |   551075199 |   551075270 |   551075250 |   551075300 |   551075205 |   551075196 |   551075306 |   551075198 |   551075383
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    71221628 |   199429174 |    97100986 |    96588796 |    56252460 |    31562726 |   222657066 |    47698806 |   102390600 |    34940934 |   178189798 |    19098289 |    26700055 |   184420483 |   216085083
  num incorrect                      |     4720676 |    52538662 |    33261482 |      806185 |    16370841 |    33850440 |      738495 |    57002875 |     4386007 |     5820119 |     1126422 |    29927427 |      338622 |     3980741 |    31692206 |    24209821
  misprediction rate                 |      12.07% |      42.45% |      14.29% |       0.82% |      14.49% |      37.57% |       2.29% |      20.38% |       8.42% |       5.38% |       3.12% |      14.38% |       1.74% |      12.97% |      14.66% |      10.08%
  mpki                               |       18.88 |       38.57 |       14.77 |        0.38 |        9.70 |       36.57 |        1.26 |       39.16 |       15.44 |        2.49 |        1.99 |       13.50 |        0.41 |        2.80 |       11.44 |       16.92
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   109542447 |   255662823 |   161321253 |   189874702 |   110426342 |    59099120 |   189348446 |    32968630 |   222943165 |    53923763 |   324655690 |    75475768 |   135303095 |   336222930 |   228921069
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          78 |          18 |        8308
