                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2997906827 |   844170425 |  5907040018 |  3115312512 |  3639511247 |   464277969 |  2215646829 |   249999989
  Cycles                             |  3121239000 |  3121238959 |  3121239005 |  3121239009 |  3121238952 |  3121239480 |  3121239032 |  3121235135
  IPC                                |        0.96 |        0.27 |        1.89 |        1.00 |        1.17 |        0.15 |        0.71 |        0.08
  Time (ns)                          |  1040413000 |  1040412987 |  1040413002 |  1040413003 |  1040412984 |  1040413160 |  1040413011 |  1040411712
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   458372885 |   116145670 |  1090147494 |   167049074 |   549050673 |   108749957 |   336618223 |    43244780
  num incorrect                      |   117429217 |    15938143 |    74368795 |   118595469 |    61633497 |    12065976 |    72820742 |    11689069
  misprediction rate                 |      20.39% |      12.07% |       6.39% |      41.52% |      10.09% |       9.99% |      17.79% |      21.28%
  mpki                               |       39.17 |       18.88 |       12.59 |       38.07 |       16.93 |       25.99 |       32.87 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   389999702 |   147941079 |   968607724 |   253247761 |   582583441 |    39263796 |   306406855 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       21330 |       32512 |         432 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1009217281 |   393387879 |  1925097506 |   917758447 |  1465010103 |   160914628 |   859919866 |    88558906
    num misses                       |     4466609 |    15340374 |          23 |       54452 |     8129842 |     2491277 |     4569604 |    21160037
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.55% |       1.55% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.23 |        5.37 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4466628 |    15340475 |          62 |       54504 |     8151172 |     2523789 |     4570036 |    21160040
    num misses                       |      935583 |     4601818 |          62 |       48551 |     1162474 |     2134553 |      432755 |    10898138
    miss rate                        |      20.95% |      30.00% |     100.00% |      89.08% |      14.26% |      84.58% |       9.47% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.60 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   389999702 |   147941079 |   968607724 |   253247761 |   582583441 |    39263796 |   306406855 |    23761816
    num cache misses                 |     2018825 |     3190920 |     9260941 |       67012 |    10996148 |      757583 |    17853200 |      189523
    miss rate                        |       0.52% |       2.16% |       0.96% |       0.03% |       1.89% |       1.93% |       5.83% |       0.80%
    mpki                             |        0.67 |        3.78 |        1.57 |        0.02 |        3.02 |        1.63 |        8.06 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1009217281 |   393387879 |  1925097506 |   917758447 |  1465010103 |   160914628 |   859919866 |    88558906
    num cache misses                 |     4180797 |    22432844 |      162424 |     3354144 |    13610091 |    13850210 |    19239692 |    28746663
    miss rate                        |       0.41% |       5.70% |       0.01% |       0.37% |       0.93% |       8.61% |       2.24% |      32.46%
    mpki                             |        1.39 |       26.57 |        0.03 |        1.08 |        3.74 |       29.83 |        8.68 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7014594 |    29639232 |     9445333 |     3508801 |    25007704 |    14646238 |    37889376 |    32443040
    num cache misses                 |     2808215 |    22010388 |      437937 |     3277631 |    13200003 |    14004597 |    18642634 |    24325089
    miss rate                        |      40.03% |      74.26% |       4.64% |      93.41% |      52.78% |      95.62% |      49.20% |      74.98%
    mpki                             |        0.94 |       26.07 |        0.07 |        1.05 |        3.63 |       30.16 |        8.41 |       97.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3637156 |    26031139 |      459905 |     3367407 |    13602994 |    14044106 |    19440103 |    27857321
    num cache misses                 |     1236066 |    13646042 |      404637 |     3251894 |     3726740 |    13397775 |     4497274 |    15746068
    miss rate                        |      33.98% |      52.42% |      87.98% |      96.57% |      27.40% |      95.40% |      23.13% |      56.52%
    mpki                             |        0.41 |       16.17 |        0.07 |        1.04 |        1.02 |       28.86 |        2.03 |       62.98
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    71239441 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.77 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.76 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
