                                   | Core 0    
  Instructions                     |  249999895
  Cycles                           |  155896348
  IPC                              |       1.60
  Time (ns)                        |   51965449
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803935
    num misses                     |     336247
    miss rate                      |      0.49%
    mpki                           |       1.34
  L2 TLB                           |           
    num accesses                   |     336289
    num misses                     |     104716
    miss rate                      |     31.14%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      39629
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803935
    num cache misses               |    3679132
    miss rate                      |      5.35%
    mpki                           |      14.72
  Cache L2                         |           
    num cache accesses             |    3727146
    num cache misses               |    3450322
    miss rate                      |     92.57%
    mpki                           |      13.80
  Cache L3                         |           
    num cache accesses             |    3458741
    num cache misses               |     562572
    miss rate                      |     16.27%
    mpki                           |       2.25
DRAM summary                       |           
  num dram accesses                |     589286
  average dram access latency (ns) |      51.11
  average dram queueing delay      |       1.10
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
