                                   | Core 0    
  Instructions                     |   99999873
  Cycles                           |  177923830
  IPC                              |       0.56
  Time (ns)                        |   59307943
Branch predictor stats             |           
  num correct                      |   15709240
  num incorrect                    |    3021401
  misprediction rate               |     16.13%
  mpki                             |      30.21
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   14052046
    num misses                     |        246
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   38559703
    num misses                     |     195124
    miss rate                      |      0.51%
    mpki                           |       1.95
  L2 TLB                           |           
    num accesses                   |     195370
    num misses                     |      47491
    miss rate                      |     24.31%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   14052046
    num cache misses               |     746475
    miss rate                      |      5.31%
    mpki                           |       7.46
  Cache L1-D                       |           
    num cache accesses             |   38559703
    num cache misses               |    1475024
    miss rate                      |      3.83%
    mpki                           |      14.75
  Cache L2                         |           
    num cache accesses             |    2328810
    num cache misses               |    1460771
    miss rate                      |     62.73%
    mpki                           |      14.61
  Cache L3                         |           
    num cache accesses             |    1568125
    num cache misses               |    1446171
    miss rate                      |     92.22%
    mpki                           |      14.46
DRAM summary                       |           
  num dram accesses                |    2875958
  average dram access latency (ns) |      51.91
  average dram queueing delay      |       1.90
Coherency Traffic                  |           
  num loads from dram              |     549743
  num loads from dram cache        |          0
  num loads from remote cache      |          0
