                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   855741976 |  1367752911 |  1692208966 |   973195565 |   697776277 |  1158384212 |  1857389268
  Cycles                             |  1141289379 |  1141291628 |  1141291800 |  1141291731 |  1141291636 |  1141291903 |  1141291644 |  1141291752
  IPC                                |        0.22 |        0.75 |        1.20 |        1.48 |        0.85 |        0.61 |        1.01 |        1.63
  Time (ns)                          |   380429793 |   380430543 |   380430600 |   380430577 |   380430546 |   380430635 |   380430548 |   380430584
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19242279 |    78356156 |    74220631 |     1271353 |    42396208 |   174721590 |   246507051
  num incorrect                      |     2521753 |      341022 |    13314024 |     4227517 |       21546 |    25512402 |    19579121 |    24983690
  misprediction rate                 |       5.85% |       1.74% |      14.52% |       5.39% |       1.67% |      37.57% |      10.08% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.73 |        2.50 |        0.02 |       36.56 |       16.90 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77206031 |   154253288 |   161522708 |   111465359 |    83215053 |   185366317 |   279245129
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6850 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337686116 |   641696743 |   516389267 |   728033588 |   320881112 |   465736005 |   727033859
    num misses                       |       88470 |      170534 |      412002 |      163862 |    26323799 |     2193968 |     2530231 |      233902
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.68% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.05 |        3.14 |        2.18 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170538 |      412058 |      163870 |    26323805 |     2193978 |     2537081 |      235183
    num misses                       |       88474 |       94796 |       64952 |        4189 |    18841938 |     1741359 |      364886 |        6836
    miss rate                        |     100.00% |      55.59% |      15.76% |       2.56% |      71.58% |      79.37% |      14.38% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.36 |        2.50 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77206031 |   154253288 |   161522708 |   111465359 |    83215053 |   185366317 |   279245129
    num cache misses                 |        1000 |       10503 |      225838 |       13137 |       53304 |       10958 |     3054943 |     5739316
    miss rate                        |       0.00% |       0.01% |       0.15% |       0.01% |       0.05% |       0.01% |       1.65% |       2.06%
    mpki                             |        0.00 |        0.01 |        0.17 |        0.01 |        0.05 |        0.02 |        2.64 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337686116 |   641696743 |   516389267 |   728033588 |   320881112 |   465736005 |   727033859
    num cache misses                 |     5660463 |     8427012 |     3825979 |    13757163 |     7958420 |     4957927 |     4037811 |     9539847
    miss rate                        |       7.48% |       2.50% |       0.60% |       2.66% |       1.09% |       1.55% |       0.87% |       1.31%
    mpki                             |       22.64 |        9.85 |        2.80 |        8.13 |        8.18 |        7.11 |        3.49 |        5.14
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681157 |     8444227 |     4061454 |    13832951 |     8012979 |     5461744 |     7260166 |    15353077
    num cache misses                 |     5661463 |     5976703 |     1948513 |      391864 |     5290137 |     2382996 |     1521364 |      576770
    miss rate                        |      73.71% |      70.78% |      47.98% |       2.83% |      66.02% |      43.63% |      20.95% |       3.76%
    mpki                             |       22.65 |        6.98 |        1.42 |        0.23 |        5.44 |        3.42 |        1.31 |        0.31
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7681157 |     5985819 |     2007823 |      456964 |     5308904 |     3053767 |     1692103 |      657310
    num cache misses                 |     5660107 |     5944170 |     1884144 |      391827 |     5060423 |     1633642 |     1488306 |      574812
    miss rate                        |      73.69% |      99.30% |      93.84% |      85.75% |      95.32% |      53.50% |      87.96% |      87.45%
    mpki                             |       22.64 |        6.95 |        1.38 |        0.23 |        5.20 |        2.34 |        1.28 |        0.31
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    30223717 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      154.39 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       44.38 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
