                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  288819288 |  368037203 |  548213474 |  554896712 |  387579181 |  283915731 |  676812817 |  249999884
  Cycles                             |  378444163 |  378444173 |  378444161 |  378444154 |  378444176 |  378444442 |  378444154 |  378442366
  IPC                                |       0.76 |       0.97 |       1.45 |       1.47 |       1.02 |       0.75 |       1.79 |       0.66
  Time (ns)                          |  126148055 |  126148058 |  126148054 |  126148052 |  126148059 |  126148148 |  126148052 |  126147456
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   17542617 |   56213004 |   44112239 |   31285366 |   17143928 |   43018788 |   45448575 |   13325983
  num incorrect                      |   10556725 |   14514937 |    7416145 |    5272682 |   16129690 |    9371159 |    7663603 |     311809
  misprediction rate                 |     37.57% |     20.52% |     14.39% |     14.42% |     48.48% |     17.89% |     14.43% |      2.29%
  mpki                               |      36.55 |      39.44 |      13.53 |       9.50 |      41.62 |      33.01 |      11.32 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   34441209 |   47931364 |   80348014 |   61993058 |   29130887 |   39364818 |   81978641 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132935024 |  123750040 |  262890953 |  261682660 |  110554813 |  110417886 |  284637640 |   86640605
    num misses                       |     909351 |     546179 |    1468931 |     172110 |       4854 |     594129 |    1938441 |     132408
    miss rate                        |      0.68% |      0.44% |      0.56% |      0.07% |      0.00% |      0.54% |      0.68% |      0.15%
    mpki                             |       3.15 |       1.48 |       2.68 |       0.31 |       0.01 |       2.09 |       2.86 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     909361 |     546198 |    1468996 |     172166 |       4906 |     594269 |    1938459 |     132455
    num misses                       |     722102 |     114282 |       9399 |      27036 |       4288 |      53713 |      14464 |      40812
    miss rate                        |     79.41% |     20.92% |      0.64% |     15.70% |     87.40% |      9.04% |      0.75% |     30.81%
    mpki                             |       2.50 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   34441209 |   47931364 |   80348014 |   61993058 |   29130887 |   39364818 |   81978641 |   24892730
    num cache misses                 |      20142 |     237385 |    2642561 |     183321 |       8369 |    2316073 |     689514 |      24098
    miss rate                        |      0.06% |      0.50% |      3.29% |      0.30% |      0.03% |      5.88% |      0.84% |      0.10%
    mpki                             |       0.07 |       0.65 |       4.82 |       0.33 |       0.02 |       8.16 |       1.02 |       0.10
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132935024 |  123750040 |  262890953 |  261682660 |  110554813 |  110417886 |  284637640 |   86640605
    num cache misses                 |    2073174 |     502714 |    8933790 |    1619571 |     295341 |    2396736 |    1390667 |    3042812
    miss rate                        |      1.56% |      0.41% |      3.40% |      0.62% |      0.27% |      2.17% |      0.49% |      3.51%
    mpki                             |       7.18 |       1.37 |      16.30 |       2.92 |       0.76 |       8.44 |       2.05 |      12.17
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2251735 |     838569 |   11578626 |    1804136 |     316860 |    4808299 |    2088403 |    3440398
    num cache misses                 |    1952429 |     329768 |    1786094 |    1272075 |     282300 |    2317926 |     211874 |    2459154
    miss rate                        |     86.71% |     39.33% |     15.43% |     70.51% |     89.09% |     48.21% |     10.15% |     71.48%
    mpki                             |       6.76 |       0.90 |       3.26 |       2.29 |       0.73 |       8.16 |       0.31 |       9.84
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2132179 |     429919 |    1788847 |    1273437 |     295738 |    2413542 |     220262 |    2837736
    num cache misses                 |     484685 |     134709 |      47713 |     480763 |     279887 |     536262 |      48812 |    2037313
    miss rate                        |     22.73% |     31.33% |      2.67% |     37.75% |     94.64% |     22.22% |     22.16% |     71.79%
    mpki                             |       1.68 |       0.37 |       0.09 |       0.87 |       0.72 |       1.89 |       0.07 |       8.15
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5937996 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.14 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.13 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
