                                   | Core 0    
  Instructions                     |   99999895
  Cycles                           |  153025257
  IPC                              |       0.65
  Time (ns)                        |   51008419
Branch predictor stats             |           
  num correct                      |    7943534
  num incorrect                    |     662598
  misprediction rate               |      7.70%
  mpki                             |       6.63
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8484514
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   27642136
    num misses                     |     109083
    miss rate                      |      0.39%
    mpki                           |       1.09
  L2 TLB                           |           
    num accesses                   |     109125
    num misses                     |      40223
    miss rate                      |     36.86%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8484514
    num cache misses               |      15684
    miss rate                      |      0.18%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   27642136
    num cache misses               |    1488470
    miss rate                      |      5.38%
    mpki                           |      14.88
  Cache L2                         |           
    num cache accesses             |    1524924
    num cache misses               |    1390723
    miss rate                      |     91.20%
    mpki                           |      13.91
  Cache L3                         |           
    num cache accesses             |    1411542
    num cache misses               |    1254391
    miss rate                      |     88.87%
    mpki                           |      12.54
DRAM summary                       |           
  num dram accesses                |    1364442
  average dram access latency (ns) |      58.61
  average dram queueing delay      |       3.60
Coherency Traffic                  |           
  num loads from dram              |    1160301
  num loads from dram cache        |          0
  num loads from remote cache      |          0
