                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   313532435 |  2220317012 |  1899062028 |  1000359844 |  2944941336 |  1089372803 |  1596177366 |  2075822148 |   652458937 |   249999886 |   990213673 |   501798718 |  3501927998 |   668460943 |  5551025295 |  4675248404
  Cycles                             |  2950174632 |  2950173918 |  2950174572 |  2950174723 |  2950175206 |  2950173906 |  2950173900 |  2950173915 |  2950173900 |  2950170086 |  2950173900 |  2950174427 |  2950175174 |  2950175352 |  2950175663 |  2950175571
  IPC                                |        0.11 |        0.75 |        0.64 |        0.34 |        1.00 |        0.37 |        0.54 |        0.70 |        0.22 |        0.08 |        0.34 |        0.17 |        1.19 |        0.23 |        1.88 |        1.58
  Time (ns)                          |   983391544 |   983391306 |   983391524 |   983391575 |   983391736 |   983391302 |   983391300 |   983391305 |   983391300 |   983390029 |   983391300 |   983391476 |   983391725 |   983391784 |   983391888 |   983391857
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    52604701 |   178514586 |   108666520 |    23079358 |   129578542 |   140183609 |    73497013 |   317284386 |    39632309 |    34399075 |   150523575 |     4558275 |   233309676 |    35676892 |   440040108 |   862820008
  num incorrect                      |     4824449 |    29983529 |    18391731 |      411729 |     7368987 |    32848009 |      610235 |    81402718 |    23849803 |     4720676 |    32481763 |       30540 |    40052957 |      834611 |    35977990 |    58860801
  misprediction rate                 |       8.40% |      14.38% |      14.48% |       1.75% |       5.38% |      18.98% |       0.82% |      20.42% |      37.57% |      12.07% |      17.75% |       0.67% |      14.65% |       2.29% |       7.56% |       6.39%
  mpki                               |       15.39 |       13.50 |        9.68 |        0.41 |        2.50 |       30.15 |        0.38 |       39.21 |       36.55 |       18.88 |       32.80 |        0.06 |       11.44 |        1.25 |        6.48 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    36529135 |   325249152 |   213647781 |    89392104 |   280789177 |   152672341 |   122110217 |   270115377 |    77795741 |    43801034 |   136923291 |    44349838 |   424949933 |    66901755 |   464950611 |   766624467
    num misses                       |          42 |          65 |          56 |           4 |           8 |         146 |          43 |          19 |          10 |          84 |         247 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   110543209 |  1064429742 |   891552556 |   392960816 |   897082962 |   425803434 |   918489107 |   698598180 |   300168709 |   116504258 |   384443274 |   136720525 |  1476746577 |   234817905 |  1527626362 |  1523658341
    num misses                       |     1971169 |     5941356 |      571260 |      210138 |      285727 |      746872 |      123177 |     3092047 |     2048040 |     4540939 |     2045767 |      244569 |    10503731 |      360802 |     7462209 |          23
    miss rate                        |       1.78% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        6.29 |        2.68 |        0.30 |        0.21 |        0.10 |        0.69 |        0.08 |        1.49 |        3.14 |       18.16 |        2.07 |        0.49 |        3.00 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1971211 |     5941421 |      571316 |      210142 |      285735 |      747018 |      123220 |     3092066 |     2048050 |     4541023 |     2046014 |      244572 |    10503749 |      360849 |     7462251 |          62
    num misses                       |      531225 |       37793 |       90381 |      109195 |        7190 |      120862 |       36169 |      647132 |     1625556 |     1361656 |      202420 |      244388 |       80431 |      112314 |     2321798 |          62
    miss rate                        |      26.95% |       0.64% |      15.82% |      51.96% |       2.52% |      16.18% |      29.35% |      20.93% |      79.37% |      29.99% |       9.89% |      99.92% |       0.77% |      31.12% |      31.11% |     100.00%
