                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   407098527 |  2437668477 |   276442539 |   436083227 |   287293128 |   556831834 |   685732964 |   249999886 |  1107803524 |   698958911 |  5500856850 |   549085617 |   402559142 |  1413212517 |  2073954745 |  2542837476
  Cycles                             |  4207645210 |  4207646764 |  4207645946 |  4207646476 |  4207646489 |  4207646887 |  4207647977 |  4207642482 |  4207646737 |  4207646143 |  4207646901 |  4207647904 |  4207647783 |  4207646436 |  4207645200 |  4207645209
  IPC                                |        0.10 |        0.58 |        0.07 |        0.10 |        0.07 |        0.13 |        0.16 |        0.06 |        0.26 |        0.17 |        1.31 |        0.13 |        0.10 |        0.34 |        0.49 |        0.60
  Time (ns)                          |  1402548403 |  1402548921 |  1402548649 |  1402548825 |  1402548830 |  1402548962 |  1402549326 |  1402547494 |  1402548912 |  1402548714 |  1402548967 |  1402549301 |  1402549261 |  1402548812 |  1402548400 |  1402548403
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32304947 |   449873676 |    47026246 |     7795815 |    46785198 |    33834219 |    41908157 |    34399075 |    47994307 |    21612921 |   596678245 |     4981205 |    32455304 |     1841771 |   118020651 |   338348624
  num incorrect                      |     2658315 |    30690202 |     4264906 |    10978719 |     3010077 |    20360438 |     1531243 |     4720676 |     2737206 |    10322762 |    90986525 |       33360 |     5424256 |       31212 |    20011977 |    34104028
  misprediction rate                 |       7.60% |       6.39% |       8.32% |      58.48% |       6.04% |      37.57% |       3.53% |      12.07% |       5.40% |      32.32% |      13.23% |       0.67% |      14.32% |       1.67% |      14.50% |       9.16%
  mpki                               |        6.53 |       12.59 |       15.43 |       25.18 |       10.48 |       36.56 |        2.23 |       18.88 |        2.47 |       14.77 |       16.54 |        0.06 |       13.47 |        0.02 |        9.65 |       13.41
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    33932063 |   399717278 |    32112771 |    46633517 |    48541513 |    66438464 |    65319710 |    43801034 |   106259598 |    55703367 |   648171099 |    48528658 |    59045949 |   161875632 |   233092422 |   380814152
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        1758
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   112139810 |   794435133 |    95743647 |   155845588 |    85941880 |   256226938 |   230216149 |   116504258 |   340364105 |   311781994 |  2472709652 |   149513176 |   193023384 |  1057160127 |   975047650 |   992586854
    num misses                       |      557171 |          23 |     1602367 |     1063498 |      101507 |     1753613 |     1885133 |     4539615 |       99390 |      318711 |    24704277 |      267052 |     1089565 |    38187662 |      629010 |      323709
    miss rate                        |       0.50% |       0.00% |       1.67% |       0.68% |       0.12% |       0.68% |       0.82% |       3.90% |       0.03% |       0.10% |       1.00% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.37 |        0.00 |        5.80 |        2.44 |        0.35 |        3.15 |        2.75 |       18.16 |        0.09 |        0.46 |        4.49 |        0.49 |        2.71 |       27.02 |        0.30 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      557213 |          62 |     1602409 |     1063512 |      101511 |     1753623 |     1885155 |     4539699 |       99398 |      318714 |    24704287 |      267055 |     1089630 |    38187668 |      629066 |      325467
    num misses                       |      174348 |          62 |      452852 |     1063501 |      101511 |     1393936 |      169336 |     1361645 |        2739 |      213447 |     2178971 |      266855 |        6566 |    27251567 |       99188 |        9459
    miss rate                        |      31.29% |     100.00% |      28.26% |     100.00% |     100.00% |      79.49% |       8.98% |      29.99% |       2.76% |      66.97% |       8.82% |      99.93% |       0.60% |      71.36% |      15.77% |       2.91%
    mpki                             |        0.43 |        0.00 |        1.64 |        2.44 |        0.35 |        2.50 |        0.25 |        5.45 |        0.00 |        0.31 |        0.40 |        0.49 |        0.02 |       19.28 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
