                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   269276220 |  3075426432 |  2041529714 |   870615948 |  3310589001 |  1859668426 |  2065110602 |  2017075863 |  1159995426 |   249999886 |   968244576 |   443928519 |  4031769013 |   599938749 |   351530121 |  4737419861
  Cycles                             |  2578886887 |  2578886209 |  2578886778 |  2578886126 |  2578887325 |  2578886154 |  2578886134 |  2578886205 |  2578887749 |  2578882625 |  2578886479 |  2578887064 |  2578886114 |  2578886688 |  2578886906 |  2578886135
  IPC                                |        0.10 |        1.19 |        0.79 |        0.34 |        1.28 |        0.72 |        0.80 |        0.78 |        0.45 |        0.10 |        0.38 |        0.17 |        1.56 |        0.23 |        0.14 |        1.84
  Time (ns)                          |   859628962 |   859628736 |   859628926 |   859628709 |   859629108 |   859628718 |   859628711 |   859628735 |   859629250 |   859627542 |   859628826 |   859629021 |   859628705 |   859628896 |   859628969 |   859628712
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46153804 |   247374214 |   115767598 |    19424739 |   145697737 |   239623823 |    95093997 |   308211298 |    70489340 |    34399075 |   146232054 |     4005981 |   268284237 |    32188286 |    27826170 |   874292938
  num incorrect                      |     4111686 |    41568117 |    19608237 |      344245 |     8277829 |    55986694 |      790216 |    79097937 |    42417878 |     4720676 |    32285117 |       26780 |    46107311 |      753241 |     2279920 |    59643131
  misprediction rate                 |       8.18% |      14.39% |      14.48% |       1.74% |       5.38% |      18.94% |       0.82% |      20.42% |      37.57% |      12.07% |      18.09% |       0.66% |      14.67% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.27 |       13.52 |        9.60 |        0.40 |        2.50 |       30.11 |        0.38 |       39.21 |       36.57 |       18.88 |       33.34 |        0.06 |       11.44 |        1.26 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31428419 |   450576962 |   228752752 |    78482298 |   315670349 |   260741815 |   157985886 |   262443708 |   138383627 |    43801034 |   134842430 |    39233529 |   489136518 |    60688062 |    29875162 |   776818514
    num misses                       |          42 |          65 |          56 |           4 |           8 |         179 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
