                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
  Instructions                       |  2934454130 |  3700678987 |  2299567170 |   482560767 |  1169727507 |  8538534432 |  3761503610 |  6461458192 |  1749656195 |   249999981 |  6936295720 |   687872831 |  4086174921 |  10110443090 |   870905327 |  1964204898
  Cycles                             |  5545693394 |  5545693004 |  5545692721 |  5545693919 |  5545692312 |  5545692151 |  5545692248 |  5545692275 |  5545693837 |  5545688534 |  5545692623 |  5545692709 |  5545693740 |   5545692265 |  5545694290 |  5545693892
  IPC                                |        0.53 |        0.67 |        0.41 |        0.09 |        0.21 |        1.54 |        0.68 |        1.17 |        0.32 |        0.05 |        1.25 |        0.12 |        0.74 |         1.82 |        0.16 |        0.35
  Time (ns)                          |  1848564465 |  1848564335 |  1848564240 |  1848564640 |  1848564104 |  1848564050 |  1848564083 |  1848564092 |  1848564612 |  1848562845 |  1848564208 |  1848564236 |  1848564580 |   1848564088 |  1848564763 |  1848564631
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num correct                        |   319745818 |   198324353 |   139788369 |    66354325 |    62362750 |   568577779 |   484664340 |   519552460 |    40367512 |    58565837 |   305845295 |    12672825 |   188170480 |   1865887507 |     7894801 |   298212644
  num incorrect                      |    48663037 |   141208357 |    84117833 |     9110796 |     1458983 |    97656609 |   113014532 |    87277301 |      720153 |     6500447 |    17372771 |    17680069 |     1565445 |    127288676 |       52858 |    64647567
  misprediction rate                 |      13.21% |      41.59% |      37.57% |      12.07% |       2.29% |      14.66% |      18.91% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.83% |        6.39% |       0.67% |      17.82%
  mpki                               |       16.58 |       38.16 |       36.58 |       18.88 |        1.25 |       11.44 |       30.05 |       13.51 |        0.41 |       26.00 |        2.50 |       25.70 |        0.38 |        12.59 |        0.06 |       32.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |   345088644 |   299101283 |   274481233 |    84523943 |   116823097 |  1036028408 |   527498795 |   946505016 |   156349854 |    21135842 |   660892178 |    74321716 |   312614084 |   1657859809 |    76971040 |   271660734
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         260 |          65 |           4 |       17441 |           8 |          14 |          43 |           39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |  1314335130 |  1088202692 |  1057338666 |   224898224 |   408445273 |  3600352506 |  1468744876 |  3097844679 |   687324218 |    86633855 |  2110440492 |   249976500 |  2351303526 |   3294978247 |   237062154 |   762567379
    num misses                       |    13383513 |       65542 |     7270780 |     8761378 |      627198 |    25591523 |     2645722 |    17282705 |      367734 |     1331681 |      676586 |     1727578 |      316888 |           23 |      423058 |     4052329
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.90% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |        0.00% |       0.18% |       0.53%
