                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  257965015 |  342370097 |  508591319 |  559245168 |  371505416 |  293966157 |  635088581 |  249999909
  Cycles                             |  362292113 |  362291813 |  362292000 |  362291978 |  362292011 |  362291820 |  362291837 |  362288718
  IPC                                |       0.71 |       0.95 |       1.40 |       1.54 |       1.03 |       0.81 |       1.75 |       0.69
  Time (ns)                          |  120764038 |  120763938 |  120764000 |  120763993 |  120764004 |  120763940 |  120763946 |  120762906
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15677599 |   52241903 |   40891037 |   31572126 |   16742833 |   44460096 |   42434441 |   13325983
  num incorrect                      |    9434270 |   13525527 |    6872818 |    5364685 |   15341526 |    9736911 |    7238015 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.52% |     47.82% |     17.97% |     14.57% |      2.29%
  mpki                               |      36.57 |      39.51 |      13.51 |       9.59 |      41.30 |      33.12 |      11.40 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   30780306 |   44595556 |   74499168 |   62566718 |   28125947 |   40837465 |   76936273 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  118620062 |  115059613 |  243815057 |  263534312 |  106275956 |  114402890 |  267330243 |   86640595
    num misses                       |     815675 |     510579 |    1361684 |     172642 |       4853 |     616444 |    1863492 |     132044
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.07% |      0.00% |      0.54% |      0.70% |      0.15%
    mpki                             |       3.16 |       1.49 |       2.68 |       0.31 |       0.01 |       2.10 |       2.93 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     815685 |     510598 |    1361749 |     172698 |       4905 |     616584 |    1863510 |     132091
    num misses                       |     648023 |     106324 |       8811 |      27086 |       4287 |      54451 |      13999 |      40804
    miss rate                        |     79.45% |     20.82% |      0.65% |     15.68% |     87.40% |      8.83% |      0.75% |     30.89%
    mpki                             |       2.51 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   30780306 |   44595556 |   74499168 |   62566718 |   28125947 |   40837465 |   76936273 |   24892730
    num cache misses                 |       3994 |     150134 |    2200111 |      92202 |       5266 |    2340783 |     632508 |       6910
    miss rate                        |      0.01% |      0.34% |      2.95% |      0.15% |      0.02% |      5.73% |      0.82% |      0.03%
    mpki                             |       0.02 |       0.44 |       4.33 |       0.16 |       0.01 |       7.96 |       1.00 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  118620062 |  115059613 |  243815057 |  263534312 |  106275956 |  114402890 |  267330243 |   86640595
    num cache misses                 |    1831882 |     433865 |    8043589 |    1585576 |     287456 |    2341435 |    1241949 |    3030684
    miss rate                        |      1.54% |      0.38% |      3.30% |      0.60% |      0.27% |      2.05% |      0.46% |      3.50%
    mpki                             |       7.10 |       1.27 |      15.82 |       2.84 |       0.77 |       7.96 |       1.96 |      12.12
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1994055 |     680398 |   10247485 |    1680379 |     302317 |    4774568 |    1884206 |    3354862
    num cache misses                 |     804851 |     167043 |      92214 |     682922 |     274466 |     625588 |      64135 |    2215158
    miss rate                        |     40.36% |     24.55% |      0.90% |     40.64% |     90.79% |     13.10% |      3.40% |     66.03%
    mpki                             |       3.12 |       0.49 |       0.18 |       1.22 |       0.74 |       2.13 |       0.10 |       8.86
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1026607 |     265423 |      96722 |     710946 |     284517 |     719757 |      74025 |    2547082
    num cache misses                 |     509632 |     164569 |      92030 |     349100 |     274298 |     418368 |      64081 |    1923711
    miss rate                        |     49.64% |     62.00% |     95.15% |     49.10% |     96.41% |     58.13% |     86.57% |     75.53%
    mpki                             |       1.98 |       0.48 |       0.18 |       0.62 |       0.74 |       1.42 |       0.10 |       7.69
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5546257 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.96 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.95 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     45.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
