                                   | Core 0    
  Instructions                     |   99999884
  Cycles                           |  180749456
  IPC                              |       0.55
  Time (ns)                        |   60249819
Branch predictor stats             |           
  num correct                      |     744290
  num incorrect                    |       7409
  misprediction rate               |      0.99%
  mpki                             |       0.07
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    8681428
    num misses                     |         14
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   49979404
    num misses                     |     977419
    miss rate                      |      1.96%
    mpki                           |       9.77
  L2 TLB                           |           
    num accesses                   |     977433
    num misses                     |     612405
    miss rate                      |     62.65%
    mpki                           |       6.12
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    8681428
    num cache misses               |      46165
    miss rate                      |      0.53%
    mpki                           |       0.46
  Cache L1-D                       |           
    num cache accesses             |   49979404
    num cache misses               |    3317797
    miss rate                      |      6.64%
    mpki                           |      33.18
  Cache L2                         |           
    num cache accesses             |    3737426
    num cache misses               |    2907102
    miss rate                      |     77.78%
    mpki                           |      29.07
  Cache L3                         |           
    num cache accesses             |    3280566
    num cache misses               |    1774673
    miss rate                      |     54.10%
    mpki                           |      17.75
DRAM summary                       |           
  num dram accesses                |    2147546
  average dram access latency (ns) |      72.01
  average dram queueing delay      |       7.00
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
