                                   | Core 0     
  Instructions                     |   499999893
  Cycles                           |  1041427360
  IPC                              |        0.48
  Time (ns)                        |   347142454
Branch predictor stats             |            
  num correct                      |    77608896
  num incorrect                    |     6457716
  misprediction rate               |       7.68%
  mpki                             |       12.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    55599511
    num misses                     |          41
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   178562361
    num misses                     |     3828040
    miss rate                      |       2.14%
    mpki                           |        7.66
  L2 TLB                           |            
    num accesses                   |     3828081
    num misses                     |     1013996
    miss rate                      |      26.49%
    mpki                           |        2.03
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    55599511
    num cache misses               |       70243
    miss rate                      |       0.13%
    mpki                           |        0.14
  Cache L1-D                       |            
    num cache accesses             |   178562361
    num cache misses               |    24232666
    miss rate                      |      13.57%
    mpki                           |       48.47
  Cache L2                         |            
    num cache accesses             |    27616345
    num cache misses               |    21403436
    miss rate                      |      77.50%
    mpki                           |       42.81
  Cache L3                         |            
    num cache accesses             |    24723335
    num cache misses               |    15146828
    miss rate                      |      61.27%
    mpki                           |       30.29
DRAM summary                       |            
  num dram accesses                |    21351102
  average dram access latency (ns) |       51.21
  average dram queueing delay      |        1.20
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
