                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  528445222 |  1502786596 |  249999898 |  818121414 |  1219400344 |  1253104070 |  426840695 |  259247938
  Cycles                             |  889243811 |   889243801 |  889240989 |  889244050 |   889243800 |   889243800 |  889243982 |  889243910
  IPC                                |       0.59 |        1.69 |       0.28 |       0.92 |        1.37 |        1.41 |       0.48 |       0.29
  Time (ns)                          |  296414604 |   296414601 |  296413663 |  296414684 |   296414600 |   296414600 |  296414661 |  296414637
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80392766 |   100110446 |    4856955 |   17257922 |   107430087 |    57712403 |   22815704 |   20533918
  num incorrect                      |   17292712 |    17186980 |    6669357 |    2556305 |    17922762 |      481114 |     533794 |    1678286
  misprediction rate                 |     17.70% |      14.65% |     57.86% |     12.90% |      14.30% |       0.83% |      2.29% |      7.56%
  mpki                               |      32.72 |       11.44 |      26.68 |       3.12 |       14.70 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   72997986 |   182353197 |   27532058 |   78455932 |   138270394 |    95876257 |   43105923 |   21760293
    num misses                       |        178 |          18 |         14 |         70 |         495 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  205197181 |   633693790 |   93614435 |  410204722 |   510412358 |   721057014 |  150888974 |   71458180
    num misses                       |    1096586 |     4505605 |     661938 |     984183 |      272117 |       97464 |     229099 |     346472
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.08 |        3.00 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1096764 |     4505623 |     661952 |     984253 |      272612 |       97507 |     229146 |     346514
    num misses                       |     103909 |       34565 |     661946 |      13888 |        8804 |       28092 |      73133 |     107841
    miss rate                        |      9.47% |       0.77% |    100.00% |      1.41% |       3.23% |      28.81% |     31.92% |     31.12%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   72997986 |   182353197 |   27532058 |   78455932 |   138270394 |    95876257 |   43105923 |   21760293
    num cache misses                 |    4193774 |     1522496 |      12016 |      38980 |     1730662 |       65510 |      26643 |      29367
    miss rate                        |      5.75% |       0.83% |      0.04% |      0.05% |       1.25% |       0.07% |      0.06% |      0.13%
    mpki                             |       7.94 |        1.01 |       0.05 |       0.05 |        1.42 |        0.05 |       0.06 |       0.11
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  205197181 |   633693790 |   93614435 |  410204722 |   510412358 |   721057014 |  150888974 |   71458180
    num cache misses                 |    4614299 |     2933870 |    7314359 |    6636511 |     4660268 |     6574178 |    5320535 |    3794116
    miss rate                        |      2.25% |       0.46% |      7.81% |      1.62% |       0.91% |       0.91% |      3.53% |      5.31%
    mpki                             |       8.73 |        1.95 |      29.26 |       8.11 |        3.82 |        5.25 |      12.46 |      14.64
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9004707 |     4482201 |    8271259 |    6791219 |     6409931 |     6647765 |    6040275 |    3853820
    num cache misses                 |    4235244 |      185699 |    7326326 |    1547865 |     1085358 |     4049551 |    4029340 |    3300703
    miss rate                        |     47.03% |       4.14% |     88.58% |     22.79% |      16.93% |      60.92% |     66.71% |     85.65%
    mpki                             |       8.01 |        0.12 |      29.31 |       1.89 |        0.89 |        3.23 |       9.44 |      12.73
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4432577 |      212105 |    8271208 |    1664192 |     1106403 |     4058092 |    4751771 |    3331132
    num cache misses                 |    1167521 |      175252 |    7316307 |     647443 |      328781 |     2002206 |    3771677 |    3032355
    miss rate                        |     26.34% |      82.63% |     88.46% |     38.90% |      29.72% |      49.34% |     79.37% |     91.03%
    mpki                             |       2.21 |        0.12 |      29.27 |       0.79 |        0.27 |        1.60 |       8.84 |      11.70
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   25991395 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     176.17 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      66.16 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
