                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  269610220 |  346018872 |  511428304 |  571128552 |  372662327 |  294374367 |  637778670 |  249999909
  Cycles                             |  363269559 |  363269345 |  363269323 |  363269246 |  363269400 |  363269210 |  363269193 |  363266463
  IPC                                |       0.74 |       0.95 |       1.41 |       1.57 |       1.03 |       0.81 |       1.76 |       0.69
  Time (ns)                          |  121089853 |  121089782 |  121089775 |  121089749 |  121089800 |  121089737 |  121089731 |  121088821
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   16380848 |   52796814 |   41118370 |   32327289 |   16771549 |   44518291 |   42605510 |   13325983
  num incorrect                      |    9858158 |   13672635 |    6911617 |    5519093 |   15398359 |    9751876 |    7266102 |     311809
  misprediction rate                 |     37.57% |     20.57% |     14.39% |     14.58% |     47.87% |     17.97% |     14.57% |      2.29%
  mpki                               |      36.56 |      39.51 |      13.51 |       9.66 |      41.32 |      33.13 |      11.39 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   32156759 |   45075030 |   74915404 |   64248457 |   28198225 |   40897332 |   77253359 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  124011450 |  116291586 |  245166463 |  268944819 |  106583678 |  114563256 |  268421058 |   86640595
    num misses                       |     851182 |     516899 |    1369667 |     173152 |       4853 |     617382 |    1867416 |     132099
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.70% |      0.15%
    mpki                             |       3.16 |       1.49 |       2.68 |       0.30 |       0.01 |       2.10 |       2.93 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     851192 |     516918 |    1369732 |     173208 |       4905 |     617522 |    1867434 |     132146
    num misses                       |     675715 |     107757 |       8841 |      27318 |       4287 |      54481 |      14036 |      40803
    miss rate                        |     79.38% |     20.85% |      0.65% |     15.77% |     87.40% |      8.82% |      0.75% |     30.88%
    mpki                             |       2.51 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   32156759 |   45075030 |   74915404 |   64248457 |   28198225 |   40897332 |   77253359 |   24892730
    num cache misses                 |      13733 |     170535 |    2217337 |     133253 |       6215 |    2377594 |     635994 |      16091
    miss rate                        |      0.04% |      0.38% |      2.96% |      0.21% |      0.02% |      5.81% |      0.82% |      0.06%
    mpki                             |       0.05 |       0.49 |       4.34 |       0.23 |       0.02 |       8.08 |       1.00 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  124011450 |  116291586 |  245166463 |  268944819 |  106583678 |  114563256 |  268421058 |   86640595
    num cache misses                 |    1920873 |     444522 |    8094322 |    1615035 |     288587 |    2347617 |    1249412 |    3037643
    miss rate                        |      1.55% |      0.38% |      3.30% |      0.60% |      0.27% |      2.05% |      0.47% |      3.51%
    mpki                             |       7.12 |       1.28 |      15.83 |       2.83 |       0.77 |       7.97 |       1.96 |      12.15
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2085242 |     711207 |   10315503 |    1750651 |     305100 |    4817071 |    1895040 |    3376896
    num cache misses                 |    1625477 |     198188 |     112474 |     987014 |     276126 |    2111352 |      67706 |    2292468
    miss rate                        |     77.95% |     27.87% |      1.09% |     56.38% |     90.50% |     43.83% |      3.57% |     67.89%
    mpki                             |       6.03 |       0.57 |       0.22 |       1.73 |       0.74 |       7.17 |       0.11 |       9.17
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1812007 |     296205 |     117013 |     989919 |     286712 |    2203440 |      77500 |    2630336
    num cache misses                 |     480293 |     155952 |      89039 |     318812 |     275356 |     423989 |      63689 |    1936185
    miss rate                        |     26.51% |     52.65% |     76.09% |     32.21% |     96.04% |     19.24% |     82.18% |     73.61%
    mpki                             |       1.78 |       0.45 |       0.17 |       0.56 |       0.74 |       1.44 |       0.10 |       7.74
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5469179 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.55 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.54 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     45.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
