                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2093640523 |   8254016345 |   8216411643 |   3544080599 |   3254652255 |    249999989 |  19100134635 |   6824255448 |    874573133 |   1511483134 |   4943471295 |    884432153 |   3712350319 |   1326468741 |   4831767012 |   2285861419
  Cycles                             |  11364720338 |  11364720240 |  11364720242 |  11364720747 |  11364720259 |  11364711727 |  11364720776 |  11364720244 |  11364720240 |  11364720581 |  11364720587 |  11364720629 |  11364720681 |  11364720297 |  11364720240 |  11364720249
  IPC                                |         0.18 |         0.73 |         0.72 |         0.31 |         0.29 |         0.02 |         1.68 |         0.60 |         0.08 |         0.13 |         0.43 |         0.08 |         0.33 |         0.12 |         0.43 |         0.20
  Time (ns)                          |   3788240113 |   3788240080 |   3788240081 |   3788240249 |   3788240086 |   3788237242 |   3788240259 |   3788240081 |   3788240080 |   3788240194 |   3788240196 |   3788240210 |   3788240227 |   3788240099 |   3788240080 |   3788240083
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     69597825 |    380112188 |   1256294500 |     81555249 |    197870401 |     43244780 |   3524938697 |    127937581 |    142729376 |    119837981 |    538004448 |    121590003 |    565056499 |     26001010 |      6292931 |    141603566
  num incorrect                      |     32675377 |      3164459 |    321866670 |      1454027 |    119068395 |     11689069 |    240466677 |     19456657 |      9114583 |      9795358 |     81971328 |     16711537 |    121458073 |     35699562 |       106646 |      4805510
  misprediction rate                 |       31.95% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.20% |        6.00% |        7.56% |       13.22% |       12.08% |       17.69% |       57.86% |        1.67% |        3.28%
  mpki                               |        15.61 |         0.38 |        39.17 |         0.41 |        36.58 |        46.76 |        12.59 |         2.85 |        10.42 |         6.48 |        16.58 |        18.90 |        32.72 |        26.91 |         0.02 |         2.10
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    163662469 |    631480152 |   1068863041 |    316759987 |    388526363 |     23761816 |   3131941946 |    649854521 |    145985535 |    126600975 |    581947001 |    154949009 |    512171558 |    147224127 |    553463786 |    217051094
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          166 |            4 |           42 |           10 |          105 |          660 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    912610575 |   4749613546 |   2765791791 |   1390945133 |   1496197265 |     88558906 |   6224699430 |   3462668317 |    266867073 |    416092735 |   2216061401 |    412149792 |   1440527687 |    498457255 |   3614385090 |    756740725
    num misses                       |       943427 |       640777 |     12239232 |       738917 |     10300410 |     21159801 |           23 |      7736118 |       313423 |      2032625 |     22409144 |     16043123 |      7648434 |      3530407 |    130339700 |      6093848
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.89% |        0.53% |        0.71% |        3.61% |        0.81%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.34 |         4.53 |        18.14 |         2.06 |         2.66 |        26.98 |         2.67
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       943430 |       640820 |     12239251 |       738921 |     10300420 |     21159804 |           62 |      7736284 |       313427 |      2032667 |     22409154 |     16043228 |      7649094 |      3530421 |    130339706 |      6093870
    num misses                       |       641546 |       183222 |      2563270 |       385404 |      8190699 |     10898302 |           62 |       106552 |       313427 |       631656 |      1980158 |      4802142 |       730020 |      3530378 |     93131538 |       596847
    miss rate                        |       68.00% |       28.59% |       20.94% |       52.16% |       79.52% |       51.50% |      100.00% |        1.38% |      100.00% |       31.08% |        8.84% |       29.93% |        9.54% |      100.00% |       71.45% |        9.79%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.43 |         0.20 |         2.66 |        19.27 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    163662469 |    631480152 |   1068863041 |    316759987 |    388526363 |     23761816 |   3131941946 |    649854521 |    145985535 |    126600975 |    581947001 |    154949009 |    512171558 |    147224127 |    553463786 |    217051094
    num cache misses                 |       239671 |       575015 |      5868139 |       465224 |       228972 |       195225 |     30082632 |      1219206 |        24881 |       241849 |       452763 |      3449175 |     30043335 |       113983 |      2329506 |      1427945
    miss rate                        |        0.15% |        0.09% |        0.55% |        0.15% |        0.06% |        0.82% |        0.96% |        0.19% |        0.02% |        0.19% |        0.08% |        2.23% |        5.87% |        0.08% |        0.42% |        0.66%
    mpki                             |         0.11 |         0.07 |         0.71 |         0.13 |         0.07 |         0.78 |         1.57 |         0.18 |         0.03 |         0.16 |         0.09 |         3.90 |         8.09 |         0.09 |         0.48 |         0.62
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    912610575 |   4749613546 |   2765791791 |   1390945133 |   1496197265 |     88558906 |   6224699430 |   3462668317 |    266867073 |    416092735 |   2216061401 |    412149792 |   1440527687 |    498457255 |   3614385090 |    756740725
