                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  528659499 |  1489967590 |  249999898 |  847865753 |  1269293317 |  1260999024 |  425120020 |  259176096
  Cycles                             |  876850846 |   876850844 |  876849805 |  876850845 |   876850859 |   876850845 |  876851074 |  876851234
  IPC                                |       0.60 |        1.70 |       0.29 |       0.97 |        1.45 |        1.44 |       0.48 |       0.30
  Time (ns)                          |  292283615 |   292283615 |  292283268 |  292283615 |   292283620 |   292283615 |  292283691 |  292283745
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80423623 |    99256349 |    4856955 |   17322991 |   112967595 |    58071089 |   22702315 |   20526206
  num incorrect                      |   17300535 |    17026932 |    6669357 |    2561147 |    18865286 |      483537 |     531180 |    1677699
  misprediction rate                 |     17.70% |      14.64% |     57.86% |     12.88% |      14.31% |       0.83% |      2.29% |      7.56%
  mpki                               |      32.73 |       11.43 |      26.68 |       3.02 |       14.86 |        0.38 |       1.25 |       6.47
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   73029563 |   180783363 |   27532058 |   81170045 |   144094325 |    96474983 |   42879004 |   21756839
    num misses                       |        178 |          18 |         14 |         70 |         511 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  205281910 |   628175785 |   93614435 |  426964469 |   530549076 |   725609725 |  150204014 |   71436826
    num misses                       |    1096998 |     4445570 |     661938 |    1015790 |      276311 |       97771 |     229403 |     346143
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.48%
    mpki                             |       2.08 |        2.98 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1097176 |     4445588 |     661952 |    1015860 |      276822 |       97814 |     229450 |     346185
    num misses                       |     103919 |       34092 |     661946 |      13986 |        8965 |       28255 |      72880 |     107748
    miss rate                        |      9.47% |       0.77% |    100.00% |      1.38% |       3.24% |      28.89% |     31.76% |     31.12%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   73029563 |   180783363 |   27532058 |   81170045 |   144094325 |    96474983 |   42879004 |   21756839
    num cache misses                 |    4267011 |     1574853 |      18866 |     152330 |     1953493 |       87118 |      43612 |      41474
    miss rate                        |      5.84% |       0.87% |      0.07% |      0.19% |       1.36% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.07 |        1.06 |       0.08 |       0.18 |        1.54 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  205281910 |   628175785 |   93614435 |  426964469 |   530549076 |   725609725 |  150204014 |   71436826
    num cache misses                 |    4728861 |     2998674 |    7294798 |    6840865 |     4868172 |     6821693 |    5315634 |    3802059
    miss rate                        |      2.30% |       0.48% |      7.79% |      1.60% |       0.92% |       0.94% |      3.54% |      5.32%
    mpki                             |       8.95 |        2.01 |      29.18 |       8.07 |        3.84 |        5.41 |      12.50 |      14.67
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    9192632 |     4597798 |    8258519 |    7083036 |     6827988 |     6913569 |    6084261 |    3869032
    num cache misses                 |    4619605 |      526297 |    7313664 |    3538612 |     2712646 |     4775232 |    4369540 |    3561090
    miss rate                        |     50.25% |      11.45% |     88.56% |     49.96% |      39.73% |      69.07% |     71.82% |     92.04%
    mpki                             |       8.74 |        0.35 |      29.25 |       4.17 |        2.14 |        3.79 |      10.28 |      13.74
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4816626 |      551240 |    8258519 |    3628544 |     2719072 |     4780203 |    5105970 |    3586672
    num cache misses                 |    1156942 |      170359 |    7292946 |     576876 |      165167 |     2051923 |    3803491 |    2976590
    miss rate                        |     24.02% |      30.90% |     88.31% |     15.90% |       6.07% |      42.93% |     74.49% |     82.99%
    mpki                             |       2.19 |        0.11 |      29.17 |       0.68 |        0.13 |        1.63 |       8.95 |      11.48
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   25654595 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     174.33 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      64.32 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     87.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
