                                   | Core 0    
  Instructions                     |   99999882
  Cycles                           |  214719873
  IPC                              |       0.47
  Time (ns)                        |   71573291
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286769
    num misses                     |      29111
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29121
    num misses                     |      27479
    miss rate                      |     94.36%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     118849
    miss rate                      |      1.56%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286769
    num cache misses               |    7455217
    miss rate                      |     14.54%
    mpki                           |      74.55
  Cache L2                         |           
    num cache accesses             |    7595287
    num cache misses               |    7506859
    miss rate                      |     98.84%
    mpki                           |      75.07
  Cache L3                         |           
    num cache accesses             |    7528080
    num cache misses               |    7496716
    miss rate                      |     99.58%
    mpki                           |      74.97
DRAM summary                       |           
  num dram accesses                |   14977048
  average dram access latency (ns) |      55.95
  average dram queueing delay      |       5.95
Coherency Traffic                  |           
  num loads from dram              |    7126212
  num loads from dram cache        |          0
  num loads from remote cache      |          0
