                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  532223647 |  1524017954 |  249999898 |  735218464 |  1155090029 |  1208120229 |  428383364 |  348424764
  Cycles                             |  903998400 |   903998400 |  903995252 |  903998405 |   903998400 |   903998378 |  903998561 |  903998499
  IPC                                |       0.59 |        1.69 |       0.28 |       0.81 |        1.28 |        1.34 |       0.47 |       0.39
  Time (ns)                          |  301332800 |   301332800 |  301331751 |  301332802 |   301332800 |   301332793 |  301332854 |  301332833
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   80938194 |   101319234 |    4856955 |   13337037 |   102373976 |    55629235 |   22917334 |   27594599
  num incorrect                      |   17432801 |    17429282 |    6669357 |    1937713 |    17131311 |      461802 |     536123 |    2260129
  misprediction rate                 |     17.72% |      14.68% |     57.86% |     12.69% |      14.34% |       0.82% |      2.29% |      7.57%
  mpki                               |      32.75 |       11.44 |      26.68 |       2.64 |       14.83 |        0.38 |       1.25 |       6.49
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   73537603 |   184875830 |   27532058 |   69879386 |   130943050 |    92422456 |   43208915 |   29567863
    num misses                       |        178 |          18 |         14 |         67 |         472 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  206688156 |   642468870 |   93614435 |  375567035 |   483427041 |   695197566 |  151503901 |   95820360
    num misses                       |    1105163 |     4554274 |     661938 |     833183 |      258366 |       93616 |     229463 |     469068
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.22% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.08 |        2.99 |       2.65 |       1.13 |        0.22 |        0.08 |       0.54 |       1.35
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1105341 |     4554292 |     661952 |     833250 |      258838 |       93659 |     229510 |     469110
    num misses                       |     104242 |       35034 |     661946 |      10935 |        8183 |       27482 |      73366 |     148410
    miss rate                        |      9.43% |       0.77% |    100.00% |      1.31% |       3.16% |      29.34% |     31.97% |     31.64%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.01 |        0.01 |        0.02 |       0.17 |       0.43
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   73537603 |   184875830 |   27532058 |   69879386 |   130943050 |    92422456 |   43208915 |   29567863
    num cache misses                 |    4167169 |     1533814 |       7757 |      11699 |     1610461 |       34942 |       9210 |      25093
    miss rate                        |      5.67% |       0.83% |      0.03% |      0.02% |       1.23% |       0.04% |      0.02% |      0.08%
    mpki                             |       7.83 |        1.01 |       0.03 |       0.02 |        1.39 |        0.03 |       0.02 |       0.07
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  206688156 |   642468870 |   93614435 |  375567035 |   483427041 |   695197566 |  151503901 |   95820360
    num cache misses                 |    4614004 |     2964492 |    7317680 |    5707950 |     4240012 |     6267825 |    5330789 |    5118071
    miss rate                        |      2.23% |       0.46% |      7.82% |      1.52% |       0.88% |       0.90% |      3.52% |      5.34%
    mpki                             |       8.67 |        1.95 |      29.27 |       7.76 |        3.67 |        5.19 |      12.44 |      14.69
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8981339 |     4524894 |    8270590 |    5928724 |     5879097 |     6313687 |    6038945 |    5174181
    num cache misses                 |    1296087 |      180323 |    7325392 |     883626 |      506133 |     3140623 |    3927368 |    4251386
    miss rate                        |     14.43% |       3.99% |     88.57% |     14.90% |       8.61% |      49.74% |     65.03% |     82.17%
    mpki                             |       2.44 |        0.12 |      29.30 |       1.20 |        0.44 |        2.60 |       9.17 |      12.20
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    1502071 |      207455 |    8270545 |    1104919 |      539842 |     3155358 |    4656066 |    4301146
    num cache misses                 |    1194818 |      180305 |    7323075 |     815895 |      497695 |     2110612 |    3789667 |    2863384
    miss rate                        |     79.54% |      86.91% |     88.54% |     73.84% |      92.19% |      66.89% |     81.39% |     66.57%
    mpki                             |       2.24 |        0.12 |      29.29 |       1.11 |        0.43 |        1.75 |       8.85 |       8.22
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   26529495 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     178.16 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      68.15 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
