                                     | Core 0     
  Instructions                       |   249999989
  Cycles                             |  3831356539
  IPC                                |        0.07
  Time (ns)                          |  1277118847
Branch predictor stats               |            
  num correct                        |    43244780
  num incorrect                      |    11689069
  misprediction rate                 |      21.28%
  mpki                               |       46.76
TLB Summary                          |            
  I-TLB                              |            
    num accesses                     |    23761816
    num misses                       |           3
    miss rate                        |       0.00%
    mpki                             |        0.00
  D-TLB                              |            
    num accesses                     |    88558906
    num misses                       |    21160303
    miss rate                        |      23.89%
    mpki                             |       84.64
  L2 TLB                             |            
    num accesses                     |    21160306
    num misses                       |    10898353
    miss rate                        |      51.50%
    mpki                             |       43.59
Cache Summary                        |            
  Cache L1-I                         |            
    num cache accesses               |    23761816
    num cache misses                 |      190359
    miss rate                        |       0.80%
    mpki                             |        0.76
  Cache L1-D                         |            
    num cache accesses               |    88558906
    num cache misses                 |    28763552
    miss rate                        |      32.48%
    mpki                             |      115.05
  Cache L2                           |            
    num cache accesses               |    32680654
    num cache misses                 |    24339196
    miss rate                        |      74.48%
    mpki                             |       97.36
  Cache L3                           |            
    num cache accesses               |    28091889
    num cache misses                 |    18154581
    miss rate                        |      64.63%
    mpki                             |       72.62
DRAM summary                         |            
  num dram accesses                  |    22234079
  average dram access latency (ns)   |      141.73
  average dram queueing delay        |       56.69
  average dram bandwidth utilization |      69.00%
Coherency Traffic                    |            
  num loads from dram                |           0
  num loads from dram cache          |           0
  num loads from remote cache        |           0
