                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   704971920 |   949167330 |   683277252 |  1062886845 |  1294830904 |  1165685785 |   430972691 |  1352705498 |  1950615058 |  1089702295 |   684479965 |   575203898 |   249999886 |  1445601986 |   668170413 |  3974942966
  Cycles                             |  3587628651 |  3587629963 |  3587628298 |  3587628187 |  3587628005 |  3587628478 |  3587628397 |  3587628212 |  3587628327 |  3587628000 |  3587628815 |  3587628643 |  3587623924 |  3587628000 |  3587628011 |  3587628015
  IPC                                |        0.20 |        0.26 |        0.19 |        0.30 |        0.36 |        0.32 |        0.12 |        0.38 |        0.54 |        0.30 |        0.19 |        0.16 |        0.07 |        0.40 |        0.19 |        1.11
  Time (ns)                          |  1195876217 |  1195876654 |  1195876099 |  1195876062 |  1195876002 |  1195876159 |  1195876132 |  1195876071 |  1195876109 |  1195876000 |  1195876272 |  1195876214 |  1195874641 |  1195876000 |  1195876004 |  1195876005
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    37539793 |   121662422 |    41763823 |    24328314 |   194978004 |    53670406 |     7738652 |     1760382 |   102560584 |    97207009 |    20945272 |    46331398 |    34399075 |    82825186 |    12863561 |   431309953
  num incorrect                      |      878035 |    28649351 |     1529731 |      432556 |    22025862 |      444657 |    10887257 |       29834 |    75308075 |    16299056 |    10051526 |     7791437 |     4720676 |    14064397 |     1868083 |    65932413
  misprediction rate                 |       2.29% |      19.06% |       3.53% |       1.75% |      10.15% |       0.82% |      58.45% |       1.67% |      42.34% |      14.36% |      32.43% |      14.40% |      12.07% |      14.52% |      12.68% |      13.26%
  mpki                               |        1.25 |       30.18 |        2.24 |        0.41 |       17.01 |        0.38 |       25.26 |        0.02 |       38.61 |       14.96 |       14.68 |       13.55 |       18.88 |        9.73 |        2.80 |       16.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    70323085 |   133137404 |    65084015 |    95337499 |   207475210 |    89174215 |    46187638 |   154952210 |   155595550 |   123875413 |    54244598 |    84340849 |    43801034 |   162695903 |    63807893 |   467723000
    num misses                       |          47 |         139 |          22 |           4 |        8289 |          43 |          14 |           6 |          52 |         448 |           3 |          65 |          84 |          56 |          66 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   247040683 |   372564212 |   229418287 |   416182042 |   523286775 |   670774675 |   154370745 |  1011872431 |   570739645 |   455696253 |   307663854 |   275993466 |   116504258 |   677950414 |   339661629 |  1780784839
    num misses                       |      366600 |      634029 |     1874321 |      215995 |     3030021 |       89975 |     1057380 |    36528183 |       33963 |      236913 |      313983 |     1543186 |     4539667 |      435888 |      800906 |    17963444
    miss rate                        |       0.15% |       0.17% |       0.82% |       0.05% |       0.58% |       0.01% |       0.68% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.24% |       1.01%
    mpki                             |        0.52 |        0.67 |        2.74 |        0.20 |        2.34 |        0.08 |        2.45 |       27.00 |        0.02 |        0.22 |        0.46 |        2.68 |       18.16 |        0.30 |        1.20 |        4.52
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      366647 |      634168 |     1874343 |      215999 |     3038310 |       90018 |     1057394 |    36528189 |       34015 |      237361 |      313986 |     1543251 |     4539751 |      435944 |      800972 |    17963454
    num misses                       |      116995 |      103871 |      168853 |      115065 |      435419 |       26870 |     1057383 |    26068143 |       30287 |        7614 |      208502 |       10027 |     1361628 |       68836 |       10348 |     1584387
