                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  528475322
  IPC                              |       0.47
  Time (ns)                        |  176158441
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461940
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461982
    num misses                     |     397377
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31486
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031674
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11339390
    num cache misses               |    8887193
    miss rate                      |     78.37%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |   10163846
    num cache misses               |    6667862
    miss rate                      |     65.60%
    mpki                           |      26.67
DRAM summary                       |           
  num dram accesses                |    9116633
  average dram access latency (ns) |      59.91
  average dram queueing delay      |       4.90
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
