                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   614163907 |  2258740124 |   629428867 |   923685502 |  1933562557 |  2119361387 |   356740592 |  1208569287 |  1945912231 |  3949381796 |   562240644 |  3574620012 |   249999886 |  2158501422 |  2036314706 |  1627259702
  Cycles                             |  2757271437 |  2757271141 |  2757271154 |  2757272056 |  2757271137 |  2757271705 |  2757271466 |  2757271137 |  2757271514 |  2757271140 |  2757271152 |  2757271167 |  2757270051 |  2757271137 |  2757271138 |  2757271140
  IPC                                |        0.22 |        0.82 |        0.23 |        0.33 |        0.70 |        0.77 |        0.13 |        0.44 |        0.71 |        1.43 |        0.20 |        1.30 |        0.09 |        0.78 |        0.74 |        0.59
  Time (ns)                          |   919090479 |   919090381 |   919090385 |   919090686 |   919090379 |   919090569 |   919090489 |   919090379 |   919090505 |   919090380 |   919090384 |   919090389 |   919090017 |   919090379 |   919090380 |   919090380
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32882269 |   291054290 |    38607046 |    20921475 |   291876043 |    97588292 |     6909395 |     1573650 |   101384913 |   349037899 |    18010636 |   287513145 |    34399075 |   123626696 |    39302671 |   176336051
  num incorrect                      |      769424 |    67865610 |     1362686 |      371887 |    32724773 |      810055 |     9560447 |       26670 |    75308072 |    58233803 |     8536499 |    48312190 |     4720676 |    20923576 |     5964754 |    26828223
  misprediction rate                 |       2.29% |      18.91% |       3.41% |       1.75% |      10.08% |       0.82% |      58.05% |       1.67% |      42.62% |      14.30% |      32.16% |      14.39% |      12.07% |      14.47% |      13.18% |      13.21%
  mpki                               |        1.25 |       30.05 |        2.16 |        0.40 |       16.92 |        0.38 |       26.80 |        0.02 |       38.70 |       14.75 |       15.18 |       13.52 |       18.88 |        9.69 |        2.93 |       16.49
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61599074 |   316752790 |    59954913 |    82943648 |   309351205 |   162133082 |    39719450 |   138438983 |   155595492 |   448197486 |    43820613 |   523699159 |    43801034 |   242884676 |   194417663 |   191287617
    num misses                       |          47 |         194 |          22 |           4 |       11222 |          43 |          14 |           6 |          52 |        1390 |           3 |          65 |          84 |          56 |          90 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214496177 |   881962019 |   209690937 |   364396361 |   777242871 |  1219557030 |   132879175 |   904061739 |   569563903 |  1652237433 |   248918720 |  1714072349 |   116504258 |  1012726445 |  1034331598 |   730752515
    num misses                       |      337902 |     1587995 |     1721684 |      188557 |     4234028 |      163793 |      952427 |    32601187 |       32806 |      875357 |      255576 |     9561308 |     4542257 |      653416 |     2307566 |     7489337
    miss rate                        |       0.16% |       0.18% |       0.82% |       0.05% |       0.54% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.02%
    mpki                             |        0.55 |        0.70 |        2.74 |        0.20 |        2.19 |        0.08 |        2.67 |       26.98 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.13 |        4.60
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      337949 |     1588189 |     1721706 |      188561 |     4245250 |      163836 |      952441 |    32601193 |       32858 |      876747 |      255579 |     9561373 |     4542341 |      653472 |     2307656 |     7489347
    num misses                       |      104054 |      252731 |      155922 |      101922 |      607124 |       48129 |      952430 |    23271669 |       29132 |       27755 |      172033 |       61128 |     1361697 |      102993 |       31948 |      672094
    miss rate                        |      30.79% |      15.91% |       9.06% |      54.05% |      14.30% |      29.38% |     100.00% |      71.38% |      88.66% |       3.17% |      67.31% |       0.64% |      29.98% |      15.76% |       1.38% |       8.97%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.31 |        0.02 |        2.67 |       19.26 |        0.01 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61599074 |   316752790 |    59954913 |    82943648 |   309351205 |   162133082 |    39719450 |   138438983 |   155595492 |   448197486 |    43820613 |   523699159 |    43801034 |   242884676 |   194417663 |   191287617
    num cache misses                 |       60644 |     9833863 |      398050 |      112741 |     5706946 |      144970 |       31357 |      583048 |       44835 |     6162377 |       64354 |    17305646 |      950328 |      704142 |      356090 |      141896
    miss rate                        |       0.10% |       3.10% |       0.66% |       0.14% |       1.84% |       0.09% |       0.08% |       0.42% |       0.03% |       1.37% |       0.15% |       3.30% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.35 |        0.63 |        0.12 |        2.95 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.84 |        3.80 |        0.33 |        0.17 |        0.09
