                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   649496715 |  2403216587 |   684237310 |   965322887 |  1948170990 |  3104752859 |   385988831 |  1230163376 |  2029604858 |  3997090682 |   630988724 |  3878890422 |   249999886 |  2763326331 |  2057163022 |  2199170385
  Cycles                             |  2809402590 |  2809402603 |  2809403317 |  2809403512 |  2809403263 |  2809403869 |  2809402732 |  2809403482 |  2809402592 |  2809402590 |  2809402963 |  2809402590 |  2809400638 |  2809402660 |  2809403058 |  2809402983
  IPC                                |        0.23 |        0.86 |        0.24 |        0.34 |        0.69 |        1.11 |        0.14 |        0.44 |        0.72 |        1.42 |        0.22 |        1.38 |        0.09 |        0.98 |        0.73 |        0.78
  Time (ns)                          |   936467530 |   936467535 |   936467773 |   936467838 |   936467755 |   936467957 |   936467578 |   936467828 |   936467531 |   936467530 |   936467655 |   936467530 |   936466880 |   936467554 |   936467686 |   936467661
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34968753 |   309140265 |    41820156 |    22095403 |   293944927 |   142963412 |     7235475 |     1601731 |   110180741 |   354066266 |    19092696 |   311964673 |    34399075 |   157053400 |    40180257 |   240537866
  num incorrect                      |      817943 |    72308291 |     1530283 |      393569 |    32967692 |     1187769 |    10082175 |       27146 |    76751211 |    59047161 |     9187426 |    52386008 |     4720676 |    26576350 |     6066710 |    36633408
  misprediction rate                 |       2.29% |      18.96% |       3.53% |       1.75% |      10.08% |       0.82% |      58.22% |       1.67% |      41.06% |      14.29% |      32.49% |      14.38% |      12.07% |      14.47% |      13.12% |      13.22%
  mpki                               |        1.26 |       30.09 |        2.24 |        0.41 |       16.92 |        0.38 |       26.12 |        0.02 |       37.82 |       14.77 |       14.56 |       13.51 |       18.88 |        9.62 |        2.95 |       16.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    65210863 |   337048477 |    65176314 |    86443966 |   311793209 |   237518030 |    42262865 |   140912650 |   165872019 |   453850441 |    48963795 |   568236255 |    43801034 |   309915479 |   196472546 |   258752506
    num misses                       |          47 |         201 |          22 |           4 |       11474 |          43 |          14 |           6 |          52 |        1408 |           3 |          65 |          84 |          56 |          90 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   227891403 |   940155232 |   229729848 |   379909088 |   783764678 |  1786583750 |   141388816 |   920214747 |   599254537 |  1671348126 |   285684280 |  1859740703 |   116504258 |  1299761436 |  1042482505 |   981760264
    num misses                       |      343929 |     1657704 |     1878592 |      200352 |     4317396 |      240267 |     1003525 |    33166252 |       36211 |      880873 |      290392 |    10379332 |     4541709 |      837566 |     2370012 |    10096431
    miss rate                        |       0.15% |       0.18% |       0.82% |       0.05% |       0.55% |       0.01% |       0.71% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.03%
    mpki                             |        0.53 |        0.69 |        2.75 |        0.21 |        2.22 |        0.08 |        2.60 |       26.96 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.15 |        4.59
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      343976 |     1657905 |     1878614 |      200356 |     4328870 |      240310 |     1003539 |    33166258 |       36263 |      882281 |      290395 |    10379397 |     4541793 |      837622 |     2370102 |    10096441
    num misses                       |      108702 |      265489 |      169036 |      105906 |      619227 |       69823 |     1003528 |    23681774 |       32412 |       27999 |      192641 |       65907 |     1361667 |      132289 |       32841 |      891013
    miss rate                        |      31.60% |      16.01% |       9.00% |      52.86% |      14.30% |      29.06% |     100.00% |      71.40% |      89.38% |       3.17% |      66.34% |       0.63% |      29.98% |      15.79% |       1.39% |       8.83%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.60 |       19.25 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    65210863 |   337048477 |    65176314 |    86443966 |   311793209 |   237518030 |    42262865 |   140912650 |   165872019 |   453850441 |    48963795 |   568236255 |    43801034 |   309915479 |   196472546 |   258752506
    num cache misses                 |       65011 |    10437934 |      438694 |      122922 |     5846484 |      213182 |       33473 |      639227 |       25003 |     6225759 |       73833 |    18739661 |      961841 |      903127 |      361233 |      191848
    miss rate                        |       0.10% |       3.10% |       0.67% |       0.14% |       1.88% |       0.09% |       0.08% |       0.45% |       0.02% |       1.37% |       0.15% |       3.30% |       2.20% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.34 |        0.64 |        0.13 |        3.00 |        0.07 |        0.09 |        0.52 |        0.01 |        1.56 |        0.12 |        4.83 |        3.85 |        0.33 |        0.18 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   227891403 |   940155232 |   229729848 |   379909088 |   783764678 |  1786583750 |   141388816 |   920214747 |   599254537 |  1671348126 |   285684280 |  1859740703 |   116504258 |  1299761436 |  1042482505 |   981760264
    num cache misses                 |     8070260 |    11589468 |    13294968 |     9782772 |     7228976 |    16789991 |    10831251 |    10213193 |     2162328 |    15549580 |    14055545 |    62565319 |     6673813 |     7972447 |    16325501 |    32300862
    miss rate                        |       3.54% |       1.23% |       5.79% |       2.58% |       0.92% |       0.94% |       7.66% |       1.11% |       0.36% |       0.93% |       4.92% |       3.36% |       5.73% |       0.61% |       1.57% |       3.29%
    mpki                             |       12.43 |        4.82 |       19.43 |       10.13 |        3.71 |        5.41 |       28.06 |        8.30 |        1.07 |        3.89 |       22.28 |       16.13 |       26.70 |        2.89 |        7.94 |       14.69
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9268659 |    22439288 |    14697334 |     9918564 |    13315505 |    17014418 |    12274398 |    10859139 |     2213975 |    21788390 |    14924864 |    81309360 |     9035325 |     8883306 |    16875827 |    32786663
    num cache misses                 |     6589055 |     9872688 |     6405114 |     7010620 |     7027945 |    11749909 |    10864724 |     7635722 |     2106021 |     8635024 |    12487037 |    12285315 |     6564104 |     6234444 |     8598454 |    22795448
    miss rate                        |      71.09% |      44.00% |      43.58% |      70.68% |      52.78% |      69.06% |      88.52% |      70.32% |      95.12% |      39.63% |      83.67% |      15.11% |      72.65% |      70.18% |      50.95% |      69.53%
    mpki                             |       10.14 |        4.11 |        9.36 |        7.26 |        3.61 |        3.78 |       28.15 |        6.21 |        1.04 |        2.16 |       19.79 |        3.17 |       26.26 |        2.26 |        4.18 |       10.37
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7741966 |    10285784 |     7377891 |     7029082 |     7268973 |    11761570 |    12274398 |     7642590 |     2133486 |     8648228 |    13282523 |    12290928 |     7966033 |     6242869 |     8787686 |    23106076
    num cache misses                 |     5825782 |      928921 |     3515223 |     6750064 |     2142369 |     3276399 |    10829503 |     6601550 |     2089637 |      317595 |    12337952 |      197830 |     4697643 |     2213361 |     1520283 |     2352976
    miss rate                        |      75.25% |       9.03% |      47.65% |      96.03% |      29.47% |      27.86% |      88.23% |      86.38% |      97.94% |       3.67% |      92.89% |       1.61% |      58.97% |      35.45% |      17.30% |      10.18%
    mpki                             |        8.97 |        0.39 |        5.14 |        6.99 |        1.10 |        1.06 |       28.06 |        5.37 |        1.03 |        0.08 |       19.55 |        0.05 |       18.79 |        0.80 |        0.74 |        1.07
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    90155052 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      378.76 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      268.75 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
