                                   | Core 0    
  Instructions                     |  249999888
  Cycles                           |  325209413
  IPC                              |       0.77
  Time (ns)                        |  108403138
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803936
    num misses                     |     336419
    miss rate                      |      0.49%
    mpki                           |       1.35
  L2 TLB                           |           
    num accesses                   |     336461
    num misses                     |     104707
    miss rate                      |     31.12%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      39631
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803936
    num cache misses               |    3679165
    miss rate                      |      5.35%
    mpki                           |      14.72
  Cache L2                         |           
    num cache accesses             |    3751114
    num cache misses               |    3450380
    miss rate                      |     91.98%
    mpki                           |      13.80
  Cache L3                         |           
    num cache accesses             |    3482772
    num cache misses               |    3031025
    miss rate                      |     87.03%
    mpki                           |      12.12
DRAM summary                       |           
  num dram accesses                |    3284393
  average dram access latency (ns) |      51.20
  average dram queueing delay      |       1.19
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
