                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  369356407
  IPC                              |       0.68
  Time (ns)                        |  123118803
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461175
    miss rate                      |      1.69%
    mpki                           |       5.84
  L2 TLB                           |           
    num accesses                   |    1461217
    num misses                     |     397221
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31443
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031861
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   10721592
    num cache misses               |    8887032
    miss rate                      |     82.89%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9545660
    num cache misses               |    4115272
    miss rate                      |     43.11%
    mpki                           |      16.46
DRAM summary                       |           
  num dram accesses                |    5588823
  average dram access latency (ns) |      50.90
  average dram queueing delay      |       0.89
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
