                                   | Core 0    
  Instructions                     |  249999980
  Cycles                           |  582732993
  IPC                              |       0.43
  Time (ns)                        |  194244331
Branch predictor stats             |           
  num correct                      |   42338506
  num incorrect                    |    3913322
  misprediction rate               |      8.46%
  mpki                             |      15.65
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   28960848
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   86565665
    num misses                     |    1461770
    miss rate                      |      1.69%
    mpki                           |       5.85
  L2 TLB                           |           
    num accesses                   |    1461812
    num misses                     |     397306
    miss rate                      |     27.18%
    mpki                           |       1.59
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   28960848
    num cache misses               |      31467
    miss rate                      |      0.11%
    mpki                           |       0.13
  Cache L1-D                       |           
    num cache accesses             |   86565665
    num cache misses               |   10031758
    miss rate                      |     11.59%
    mpki                           |      40.13
  Cache L2                         |           
    num cache accesses             |   11062411
    num cache misses               |    8887055
    miss rate                      |     80.34%
    mpki                           |      35.55
  Cache L3                         |           
    num cache accesses             |    9886636
    num cache misses               |    5659977
    miss rate                      |     57.25%
    mpki                           |      22.64
DRAM summary                       |           
  num dram accesses                |    7700099
  average dram access latency (ns) |      77.03
  average dram queueing delay      |      12.01
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
