                                   | Core 0    
  Instructions                     |   99999894
  Cycles                           |  780193184
  IPC                              |       0.13
  Time (ns)                        |  260064395
Branch predictor stats             |           
  num correct                      |   16987764
  num incorrect                    |    4886023
  misprediction rate               |     22.34%
  mpki                             |      48.86
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9678072
    num misses                     |          3
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35503726
    num misses                     |    8311914
    miss rate                      |     23.41%
    mpki                           |      83.12
  L2 TLB                           |           
    num accesses                   |    8311917
    num misses                     |    4149642
    miss rate                      |     49.92%
    mpki                           |      41.50
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9678072
    num cache misses               |      73563
    miss rate                      |      0.76%
    mpki                           |       0.74
  Cache L1-D                       |           
    num cache accesses             |   35503726
    num cache misses               |   11422680
    miss rate                      |     32.17%
    mpki                           |     114.23
  Cache L2                         |           
    num cache accesses             |   13063086
    num cache misses               |    9694490
    miss rate                      |     74.21%
    mpki                           |      96.95
  Cache L3                         |           
    num cache accesses             |   11274809
    num cache misses               |    7220068
    miss rate                      |     64.04%
    mpki                           |      72.20
DRAM summary                       |           
  num dram accesses                |    8928671
  average dram access latency (ns) |      57.16
  average dram queueing delay      |       2.15
Coherency Traffic                  |           
  num loads from dram              |    7124388
  num loads from dram cache        |          0
  num loads from remote cache      |          0
