                                   | Core 0    
  Instructions                     |   99999892
  Cycles                           |  217786018
  IPC                              |       0.46
  Time (ns)                        |   72595339
Branch predictor stats             |           
  num correct                      |    2618960
  num incorrect                    |    1303725
  misprediction rate               |     33.24%
  mpki                             |      13.04
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    7595834
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   51286772
    num misses                     |      29109
    miss rate                      |      0.06%
    mpki                           |       0.29
  L2 TLB                           |           
    num accesses                   |      29119
    num misses                     |      27483
    miss rate                      |     94.38%
    mpki                           |       0.27
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    7595834
    num cache misses               |     119192
    miss rate                      |      1.57%
    mpki                           |       1.19
  Cache L1-D                       |           
    num cache accesses             |   51286772
    num cache misses               |    7456104
    miss rate                      |     14.54%
    mpki                           |      74.56
  Cache L2                         |           
    num cache accesses             |    7597811
    num cache misses               |    7508086
    miss rate                      |     98.82%
    mpki                           |      75.08
  Cache L3                         |           
    num cache accesses             |    7530601
    num cache misses               |    7497943
    miss rate                      |     99.57%
    mpki                           |      74.98
DRAM summary                       |           
  num dram accesses                |   14979502
  average dram access latency (ns) |      55.00
  average dram queueing delay      |       4.99
Coherency Traffic                  |           
  num loads from dram              |    7128634
  num loads from dram cache        |          0
  num loads from remote cache      |          0
