                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1588142599 |  1075090392 |  1141361572 |   375780392 |  1639767711 |   249999973 |  1612801489 |   792130518
  Cycles                             |  1125127500 |  1125127353 |  1125127401 |  1125127789 |  1125127433 |  1125124021 |  1125127309 |  1125127433
  IPC                                |        1.41 |        0.96 |        1.01 |        0.33 |        1.46 |        0.22 |        1.43 |        0.70
  Time (ns)                          |   375042500 |   375042451 |   375042467 |   375042597 |   375042478 |   375041341 |   375042437 |   375042478
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    90529485 |   164280743 |    22027926 |     7121287 |   145793852 |    40600608 |   129732531 |    48144376
  num incorrect                      |    15335701 |    42203257 |     3271813 |     9899474 |    24430366 |     2521753 |    21776497 |    28971470
  misprediction rate                 |      14.49% |      20.44% |      12.93% |      58.16% |      14.35% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.66 |       39.26 |        2.87 |       26.34 |       14.90 |       10.09 |       13.50 |       36.57
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   178864073 |   139925066 |   108929082 |    41372196 |   186231024 |    41868591 |   236274413 |    94532013
    num misses                       |          56 |          19 |          74 |          14 |         636 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   746230859 |   361706686 |   578593075 |   138442753 |   685886747 |    75636447 |   773243053 |   364323120
    num misses                       |      482659 |     1600779 |     1343643 |      991304 |      365385 |       88470 |     4317632 |     2501918
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      482715 |     1600798 |     1343717 |      991318 |      366021 |       88474 |     4317697 |     2501928
    num misses                       |       75844 |      334846 |       17988 |      991307 |       11534 |       88474 |       27427 |     1988711
    miss rate                        |      15.71% |      20.92% |       1.34% |     100.00% |       3.15% |     100.00% |       0.64% |      79.49%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   178864073 |   139925066 |   108929082 |    41372196 |   186231024 |    41868591 |   236274413 |    94532013
    num cache misses                 |      517736 |      706468 |      201097 |       34988 |     2577193 |        7090 |     7819355 |       52879
    miss rate                        |       0.29% |       0.50% |       0.18% |       0.08% |       1.38% |       0.02% |       3.31% |       0.06%
    mpki                             |        0.33 |        0.66 |        0.18 |        0.09 |        1.57 |        0.03 |        4.85 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   746230859 |   361706686 |   578593075 |   138442753 |   685886747 |    75636447 |   773243053 |   364323120
    num cache misses                 |     4575285 |     1478209 |     9046226 |    10662035 |     6134789 |     5663714 |    26074528 |     5642904
    miss rate                        |       0.61% |       0.41% |       1.56% |       7.70% |       0.89% |       7.49% |       3.37% |       1.55%
    mpki                             |        2.88 |        1.37 |        7.93 |       28.37 |        3.74 |       22.65 |       16.17 |        7.12
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5097907 |     2474197 |     9332061 |    12106729 |     8721831 |     7690484 |    33900196 |     6126721
    num cache misses                 |     3588748 |      978255 |     4752905 |    10697007 |     3430886 |     5670804 |     5215971 |     5305829
    miss rate                        |      70.40% |      39.54% |      50.93% |      88.36% |      39.34% |      73.74% |      15.39% |      86.60%
    mpki                             |        2.26 |        0.91 |        4.16 |       28.47 |        2.09 |       22.68 |        3.23 |        6.70
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3594029 |     1272686 |     4837755 |    12106711 |     3440879 |     7690484 |     5223816 |     5800171
    num cache misses                 |     1234937 |      408558 |      665593 |    10661966 |      227642 |     5660147 |      148243 |     1366027
    miss rate                        |      34.36% |      32.10% |      13.76% |      88.07% |       6.62% |      73.60% |       2.84% |      23.55%
    mpki                             |        0.78 |        0.38 |        0.58 |       28.37 |        0.14 |       22.64 |        0.09 |        1.72
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29324011 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      148.55 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       38.54 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
