                                   | Core 0    
  Instructions                     |  249999958
  Cycles                           |  191217079
  IPC                              |       1.31
  Time (ns)                        |   63739027
Branch predictor stats             |           
  num correct                      |   27117041
  num incorrect                    |    4135684
  misprediction rate               |     13.23%
  mpki                             |      16.54
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   29456652
    num misses                     |         10
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  112368416
    num misses                     |    1123092
    miss rate                      |      1.00%
    mpki                           |       4.49
  L2 TLB                           |           
    num accesses                   |    1123102
    num misses                     |      99219
    miss rate                      |      8.83%
    mpki                           |       0.40
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   29456652
    num cache misses               |      21170
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  112368416
    num cache misses               |    3595093
    miss rate                      |      3.20%
    mpki                           |      14.38
  Cache L2                         |           
    num cache accesses             |    3649373
    num cache misses               |    2535704
    miss rate                      |     69.48%
    mpki                           |      10.14
  Cache L3                         |           
    num cache accesses             |    2570644
    num cache misses               |     421222
    miss rate                      |     16.39%
    mpki                           |       1.68
DRAM summary                       |           
  num dram accesses                |     663803
  average dram access latency (ns) |      57.72
  average dram queueing delay      |       2.71
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
