                                   | Core 0    
  Instructions                     |  249999888
  Cycles                           |  364824556
  IPC                              |       0.69
  Time (ns)                        |  121608185
Branch predictor stats             |           
  num correct                      |   19818647
  num incorrect                    |    1620730
  misprediction rate               |      7.56%
  mpki                             |       6.48
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   20925725
    num misses                     |         42
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   68803936
    num misses                     |     336602
    miss rate                      |      0.49%
    mpki                           |       1.35
  L2 TLB                           |           
    num accesses                   |     336644
    num misses                     |     104706
    miss rate                      |     31.10%
    mpki                           |       0.42
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   20925725
    num cache misses               |      39585
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |   68803936
    num cache misses               |    3679197
    miss rate                      |      5.35%
    mpki                           |      14.72
  Cache L2                         |           
    num cache accesses             |    3756245
    num cache misses               |    3452667
    miss rate                      |     91.92%
    mpki                           |      13.81
  Cache L3                         |           
    num cache accesses             |    3490204
    num cache misses               |    3126393
    miss rate                      |     89.58%
    mpki                           |      12.51
DRAM summary                       |           
  num dram accesses                |    3385832
  average dram access latency (ns) |      58.70
  average dram queueing delay      |       3.69
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
