                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   263745240 |  3338229442 |  2071953317 |   901358705 |  3415108019 |  1957411844 |  2198150936 |  2095707164 |  1160676410 |   249999886 |   972508190 |   452922809 |  4205577093 |   605924933 |   346531196 |  4739262381
  Cycles                             |  2574236541 |  2574236259 |  2574236824 |  2574236452 |  2574236266 |  2574238069 |  2574236256 |  2574236266 |  2574236259 |  2574234858 |  2574236870 |  2574236296 |  2574236275 |  2574236411 |  2574236342 |  2574236273
  IPC                                |        0.10 |        1.30 |        0.80 |        0.35 |        1.33 |        0.76 |        0.85 |        0.81 |        0.45 |        0.10 |        0.38 |        0.18 |        1.63 |        0.24 |        0.13 |        1.84
  Time (ns)                          |   858078847 |   858078753 |   858078942 |   858078818 |   858078756 |   858079357 |   858078752 |   858078756 |   858078753 |   858078286 |   858078957 |   858078766 |   858078759 |   858078804 |   858078781 |   858078758
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    44978963 |   268506005 |   117901746 |    20291529 |   150120247 |   251702201 |   101218823 |   320305086 |    70531449 |    34399075 |   146825024 |     4086527 |   280338334 |    32427954 |    27438996 |   874632782
  num incorrect                      |     4057713 |    45109658 |    19983075 |      360253 |     8538456 |    58909114 |      840838 |    82213036 |    42443623 |     4720676 |    32394548 |       27316 |    48055343 |      758894 |     2246278 |    59666334
  misprediction rate                 |       8.27% |      14.38% |      14.49% |       1.74% |       5.38% |      18.97% |       0.82% |      20.42% |      37.57% |      12.07% |      18.08% |       0.66% |      14.63% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.38 |       13.51 |        9.64 |        0.40 |        2.50 |       30.10 |        0.38 |       39.23 |       36.57 |       18.88 |       33.31 |        0.06 |       11.43 |        1.25 |        6.48 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    30721210 |   489062965 |   232800649 |    81066731 |   325749076 |   274543664 |   168163544 |   272698201 |   138463383 |    43801034 |   135431176 |    40028446 |   510258298 |    61171190 |    29480094 |   777120578
    num misses                       |          42 |          65 |          56 |           4 |           8 |         183 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    91144635 |  1600692369 |   974134523 |   356077971 |  1040864084 |   765943481 |  1264891058 |   705301418 |   533772005 |   116504258 |   378142263 |   123022333 |  1772992664 |   211846299 |    95289227 |  1544517438
    num misses                       |     1533630 |     8929789 |      628716 |      182315 |      329844 |     1348738 |      170295 |     3124093 |     3656843 |     4542846 |     2014865 |      218406 |    12547737 |      327758 |      465560 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.81 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.98 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1533672 |     8929854 |      628772 |      182319 |      329852 |     1348921 |      170338 |     3124112 |     3656853 |     4542930 |     2015108 |      218409 |    12547755 |      327805 |      465602 |          62
    num misses                       |      418936 |       57035 |       99139 |       99810 |        8300 |      216779 |       49517 |      653747 |     2905066 |     1361706 |      192474 |      218241 |       95835 |      101971 |      147232 |          62
    miss rate                        |      27.32% |       0.64% |      15.77% |      54.74% |       2.52% |      16.07% |      29.07% |      20.93% |      79.44% |      29.97% |       9.55% |      99.92% |       0.76% |      31.11% |      31.62% |     100.00%
    mpki                             |        1.59 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    30721210 |   489062965 |   232800649 |    81066731 |   325749076 |   274543664 |   168163544 |   272698201 |   138463383 |    43801034 |   135431176 |    40028446 |   510258298 |    61171190 |    29480094 |   777120578
    num cache misses                 |       34479 |    16168639 |      678558 |      107950 |       53957 |     8520610 |      150892 |     1386400 |       76764 |      950798 |     7921775 |      310755 |     4386008 |       59758 |       58647 |     7320263
    miss rate                        |       0.11% |       3.31% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.51% |       0.06% |       2.17% |       5.85% |       0.78% |       0.86% |       0.10% |       0.20% |       0.94%
    mpki                             |        0.13 |        4.84 |        0.33 |        0.12 |        0.02 |        4.35 |        0.07 |        0.66 |        0.07 |        3.80 |        8.15 |        0.69 |        1.04 |        0.10 |        0.17 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    91144635 |  1600692369 |   974134523 |   356077971 |  1040864084 |   765943481 |  1264891058 |   705301418 |   533772005 |   116504258 |   378142263 |   123022333 |  1772992664 |   211846299 |    95289227 |  1544517438
    num cache misses                 |    10817056 |    53939605 |     5976665 |     8982978 |    27649802 |     9450842 |    11892192 |     2893366 |     8252644 |     6656534 |     7758079 |    23075484 |     8378194 |     7546828 |     5125307 |       52961
    miss rate                        |      11.87% |       3.37% |       0.61% |       2.52% |       2.66% |       1.23% |       0.94% |       0.41% |       1.55% |       5.71% |       2.05% |      18.76% |       0.47% |       3.56% |       5.38% |       0.00%
    mpki                             |       41.01 |       16.16 |        2.88 |        9.97 |        8.10 |        4.83 |        5.41 |        1.38 |        7.11 |       26.63 |        7.98 |       50.95 |        1.99 |       12.46 |       14.79 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    11908956 |    70121982 |     6662143 |     9091652 |    27798845 |    18428038 |    12056634 |     4845749 |     8970920 |     8890437 |    16050358 |    23386244 |    12814712 |     8644303 |     5228839 |     7380247
    num cache misses                 |     9579730 |    10813885 |     4691608 |     6504949 |      871408 |     8124040 |     8322572 |     1918377 |     7757204 |     6534977 |     7482427 |    15211630 |     1261674 |     6165926 |     4823103 |      151282
    miss rate                        |      80.44% |      15.42% |      70.42% |      71.55% |       3.13% |      44.09% |      69.03% |      39.59% |      86.47% |      73.51% |      46.62% |      65.05% |       9.85% |      71.33% |      92.24% |       2.05%
    mpki                             |       36.32 |        3.24 |        2.26 |        7.22 |        0.26 |        4.15 |        3.79 |        0.92 |        6.68 |       26.14 |        7.69 |       33.59 |        0.30 |       10.18 |       13.92 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10637615 |    10830765 |     4699160 |     6506835 |      969207 |     8582161 |     8336674 |     2494031 |     8491883 |     7819838 |     7853299 |    15211635 |     1313106 |     7217442 |     4868123 |      158305
    num cache misses                 |     6160627 |      321472 |     2668166 |     6263514 |      548865 |     1154762 |     4051344 |      813090 |     2052862 |     4327677 |     2168430 |    13972714 |      297790 |     5412804 |     4260349 |      147932
    miss rate                        |      57.91% |       2.97% |      56.78% |      96.26% |      56.63% |      13.46% |      48.60% |      32.60% |      24.17% |      55.34% |      27.61% |      91.86% |      22.68% |      75.00% |      87.52% |      93.45%
    mpki                             |       23.36 |        0.10 |        1.29 |        6.95 |        0.16 |        0.59 |        1.84 |        0.39 |        1.77 |       17.31 |        2.23 |       30.85 |        0.07 |        8.93 |       12.29 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    82333209 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      375.87 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      265.86 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
