                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1918404146 |   7132016190 |   8109917577 |   3112771608 |   4249944272 |    249999989 |  18013060979 |   7181903679 |    811745412 |   1222198512 |   5473940908 |    843090722 |   3534298138 |   1205551090 |   4087431104 |   2131781669
  Cycles                             |  10109472732 |  10109471071 |  10109472482 |  10109471213 |  10109471100 |  10109466890 |  10109471100 |  10109470975 |  10109472209 |  10109471566 |  10109471466 |  10109471796 |  10109471116 |  10109471187 |  10109471342 |  10109471100
  IPC                                |         0.19 |         0.71 |         0.80 |         0.31 |         0.42 |         0.02 |         1.78 |         0.71 |         0.08 |         0.12 |         0.54 |         0.08 |         0.35 |         0.12 |         0.40 |         0.21
  Time (ns)                          |   3369824244 |   3369823691 |   3369824161 |   3369823738 |   3369823700 |   3369822297 |   3369823700 |   3369823659 |   3369824070 |   3369823856 |   3369823822 |   3369823932 |   3369823706 |   3369823729 |   3369823781 |   3369823700
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     62326422 |    328429826 |   1239848439 |     71206667 |    258384830 |     43244780 |   3324318357 |    132780833 |    131797156 |     96909796 |    593979353 |    116007549 |    539228097 |     22996234 |      5319681 |    131748254
  num incorrect                      |     29433502 |      2731989 |    317800826 |      1268018 |    155482098 |     11689069 |    226780411 |     20177917 |      8306424 |      7930820 |     90719669 |     15915804 |    114986989 |     31501087 |        90154 |      4560689
  misprediction rate                 |       32.08% |        0.82% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.19% |        5.93% |        7.56% |       13.25% |       12.06% |       17.58% |       57.80% |        1.67% |        3.35%
  mpki                               |        15.34 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.81 |        10.23 |         6.49 |        16.57 |        18.88 |        32.53 |        26.13 |         0.02 |         2.14
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    149758796 |    545629607 |   1055109067 |    278872085 |    507350855 |     23761816 |   2953688428 |    683473932 |    137017009 |    102441659 |    644315018 |    147753531 |    486830357 |    131514949 |    468213490 |    202571922
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          170 |            4 |           42 |           10 |          101 |          634 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    844334969 |   4103997068 |   2729924775 |   1225043214 |   1953724262 |     88558906 |   5870421443 |   3650563447 |    248742696 |    336490318 |   2454438752 |    392884037 |   1370685921 |    447397844 |   3057549439 |    707480139
    num misses                       |       868824 |       552998 |     12083642 |       644554 |     13450502 |     21159338 |           23 |      8116821 |       290484 |      1646717 |     24704390 |     15313709 |      7283502 |      3163680 |    110189599 |      5681414
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.90% |        0.53% |        0.71% |        3.60% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.35 |         4.51 |        18.16 |         2.06 |         2.62 |        26.96 |         2.67
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       868827 |       553041 |     12083661 |       644558 |     13450512 |     21159341 |           62 |      8116991 |       290488 |      1646759 |     24704400 |     15313810 |      7284136 |      3163694 |    110189605 |      5681436
    num misses                       |       587244 |       159006 |      2530339 |       341444 |     10696119 |     10898285 |           62 |       110744 |       290488 |       511937 |      2178918 |      4596373 |       712408 |      3163656 |     78570773 |       548790
    miss rate                        |       67.59% |       28.75% |       20.94% |       52.97% |       79.52% |       51.51% |      100.00% |        1.36% |      100.00% |       31.09% |        8.82% |       30.01% |        9.78% |      100.00% |       71.31% |        9.66%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.62 |        19.22 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    149758796 |    545629607 |   1055109067 |    278872085 |    507350855 |     23761816 |   2953688428 |    683473932 |    137017009 |    102441659 |    644315018 |    147753531 |    486830357 |    131514949 |    468213490 |    202571922
    num cache misses                 |       218296 |       492415 |      5359030 |       390726 |       275395 |       189822 |     27952175 |      1232562 |        23425 |       195312 |       472828 |      3213096 |     28173356 |        94711 |      1970646 |      1306976
    miss rate                        |        0.15% |        0.09% |        0.51% |        0.14% |        0.05% |        0.80% |        0.95% |        0.18% |        0.02% |        0.19% |        0.07% |        2.17% |        5.79% |        0.07% |        0.42% |        0.65%
    mpki                             |         0.11 |         0.07 |         0.66 |         0.13 |         0.06 |         0.76 |         1.55 |         0.17 |         0.03 |         0.16 |         0.09 |         3.81 |         7.97 |         0.08 |         0.48 |         0.61
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    844334969 |   4103997068 |   2729924775 |   1225043214 |   1953724262 |     88558906 |   5870421443 |   3650563447 |    248742696 |    336490318 |   2454438752 |    392884037 |   1370685921 |    447397844 |   3057549439 |    707480139
    num cache misses                 |     42567190 |     38584060 |     11173456 |     31467574 |     30117883 |     28753407 |       258194 |     55999187 |     18596420 |     18024777 |     79170920 |     22447247 |     32759453 |     34851387 |     33633366 |     40567107
    miss rate                        |        5.04% |        0.94% |        0.41% |        2.57% |        1.54% |       32.47% |        0.00% |        1.53% |        7.48% |        5.36% |        3.23% |        5.71% |        2.39% |        7.79% |        1.10% |        5.73%
    mpki                             |        22.19 |         5.41 |         1.38 |        10.11 |         7.09 |       115.01 |         0.01 |         7.80 |        22.91 |        14.75 |        14.46 |        26.62 |         9.27 |        28.91 |         8.23 |        19.03
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     45567473 |     39118272 |     18705916 |     31861256 |     32636852 |     32574040 |     28245979 |     58005982 |     25498874 |     18378386 |     80295829 |     30115790 |     62374423 |     39190757 |     35605392 |     44825331
    num cache misses                 |     38040059 |     27005535 |      7362011 |     22334043 |     28292706 |     24330502 |       759179 |     29919419 |     18619845 |     16882931 |     55907079 |     22031877 |     31897902 |     34946098 |     24886252 |     19621550
    miss rate                        |       83.48% |       69.04% |       39.36% |       70.10% |       86.69% |       74.69% |        2.69% |       51.58% |       73.02% |       91.86% |       69.63% |       73.16% |       51.14% |       89.17% |       69.89% |       43.77%
    mpki                             |        19.83 |         3.79 |         0.91 |         7.17 |         6.66 |        97.32 |         0.04 |         4.17 |        22.94 |        13.81 |        10.21 |        26.13 |         9.03 |        28.99 |         6.09 |         9.20
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     40822046 |     27049927 |      9571579 |     22342271 |     30903443 |     27985984 |       794789 |     30694284 |     25498874 |     17041614 |     56603097 |     26494574 |     33340919 |     39190757 |     24888240 |     22579623
    num cache misses                 |     37549744 |     14971805 |      3015669 |     21456206 |      7500000 |     17090272 |       747536 |      4986903 |     18584585 |     14575742 |      9087338 |     15093117 |      8152121 |     34845605 |     21533143 |     11087129
    miss rate                        |       91.98% |       55.35% |       31.51% |       96.03% |       24.27% |       61.07% |       94.05% |       16.25% |       72.88% |       85.53% |       16.05% |       56.97% |       24.45% |       88.91% |       86.52% |       49.10%
    mpki                             |        19.57 |         2.10 |         0.37 |         6.89 |         1.76 |        68.36 |         0.04 |         0.69 |        22.89 |        11.93 |         1.66 |        17.90 |         2.31 |        28.90 |         5.27 |         5.20
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    325165365 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       434.34 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       324.33 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
