                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4200329929 |   888835094 |  3420975486 |   249999989 |  3324963464 |  3074602046 |   512433877 |   946936499
  Cycles                             |  4677112333 |  4677111953 |  4677112205 |  4677107503 |  4677111925 |  4677112045 |  4677112151 |  4677112285
  IPC                                |        0.90 |        0.19 |        0.73 |        0.05 |        0.71 |        0.66 |        0.11 |        0.20
  Time (ns)                          |  1559037445 |  1559037318 |  1559037402 |  1559035835 |  1559037309 |  1559037349 |  1559037384 |  1559037429
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   225593599 |   122170706 |    63591305 |    43244780 |   428219463 |    70811038 |   120089215 |   159987959
  num incorrect                      |   160037009 |    16790649 |     9614021 |    11689069 |    99986097 |     1261424 |    13337323 |    14779430
  misprediction rate                 |      41.50% |      12.08% |      13.13% |      21.28% |      18.93% |       1.75% |      10.00% |       8.46%
  mpki                               |       38.10 |       18.89 |        2.81 |       46.76 |       30.07 |        0.41 |       26.03 |       15.61
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   340102921 |   155706911 |   325699816 |    23761816 |   466136663 |   275404691 |    43299648 |   109793906
    num misses                       |          52 |         105 |         110 |           3 |         244 |           4 |       35043 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1235957446 |   414193269 |  1738728616 |    88558906 |  1298878936 |  1206560933 |   177511198 |   329434868
    num misses                       |       74474 |    16118051 |     3894750 |    21160272 |     2316220 |      638590 |     2700237 |     5650828
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.52% |       1.72%
    mpki                             |        0.02 |       18.13 |        1.14 |       84.64 |        0.70 |        0.21 |        5.27 |        5.97
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       74526 |    16118156 |     3894860 |    21160275 |     2316464 |      638594 |     2735280 |     5650870
    num misses                       |       66433 |     4822028 |       52771 |    10898486 |      369936 |      335495 |     2312960 |     1529155
    miss rate                        |      89.14% |      29.92% |       1.35% |      51.50% |      15.97% |      52.54% |      84.56% |      27.06%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.51 |        1.61
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   340102921 |   155706911 |   325699816 |    23761816 |   466136663 |   275404691 |    43299648 |   109793906
    num cache misses                 |      104975 |     1629600 |       69898 |       27933 |    13554928 |       41121 |      682856 |       43528
    miss rate                        |       0.03% |       1.05% |       0.02% |       0.12% |       2.91% |       0.01% |       1.58% |       0.04%
    mpki                             |        0.02 |        1.83 |        0.02 |        0.11 |        4.08 |        0.01 |        1.33 |        0.05
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1235957446 |   414193269 |  1738728616 |    88558906 |  1298878936 |  1206560933 |   177511198 |   329434868
    num cache misses                 |     4663039 |    22942357 |    26802467 |    28777606 |    16111341 |    31018480 |    15174263 |    38474950
    miss rate                        |       0.38% |       5.54% |       1.54% |      32.50% |       1.24% |       2.57% |       8.55% |      11.68%
    mpki                             |        1.11 |       25.81 |        7.83 |      115.11 |        4.85 |       10.09 |       29.61 |       40.63
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4959981 |    29272808 |    28343703 |    32580452 |    30861146 |    31094421 |    15896807 |    42421559
    num cache misses                 |     4554717 |    17402155 |     5473228 |    18979547 |     5199864 |    21232363 |    14904798 |    25974901
    miss rate                        |      91.83% |      59.45% |      19.31% |      58.25% |      16.85% |      68.28% |      93.76% |      61.23%
    mpki                             |        1.08 |       19.58 |        1.60 |       75.92 |        1.56 |        6.91 |       29.09 |       27.43
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4750860 |    22134357 |     7011754 |    22853174 |     6443272 |    21280030 |    14946501 |    30002828
    num cache misses                 |     4553397 |    15837438 |     5280650 |    17983607 |     5109079 |    21187939 |    14744684 |    22412790
    miss rate                        |      95.84% |      71.55% |      75.31% |      78.69% |      79.29% |      99.57% |      98.65% |      74.70%
    mpki                             |        1.08 |       17.82 |        1.54 |       71.93 |        1.54 |        6.89 |       28.77 |       23.67
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   139794590 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      180.69 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       70.68 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
