                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1828536465 |  1013099262 |  2087061238 |  1087318816 |  3647277688 |   450560876 |  5329270945 |  2726072537 |  7647425587 |   438263317 |  1255847857 |  3918935705 |   249999981 |  1634586989 |  1713229658 |  6466049919
  Cycles                             |  4270362242 |  4270361766 |  4270361956 |  4270362150 |  4270361726 |  4270362277 |  4270361750 |  4270361723 |  4270361715 |  4270361805 |  4270362181 |  4270362773 |  4270357202 |  4270361751 |  4270362117 |  4270361722
  IPC                                |        0.43 |        0.24 |        0.49 |        0.25 |        0.85 |        0.11 |        1.25 |        0.64 |        1.79 |        0.10 |        0.29 |        0.92 |        0.06 |        0.38 |        0.40 |        1.51
  Time (ns)                          |  1423454081 |  1423453922 |  1423453986 |  1423454050 |  1423453909 |  1423454093 |  1423453917 |  1423453908 |  1423453905 |  1423453935 |  1423454061 |  1423454258 |  1423452401 |  1423453917 |  1423454039 |  1423453908
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   111140733 |    34268166 |     2713457 |    67130845 |   208358521 |    61938619 |   234696889 |    49900064 |  1411336591 |    72718779 |    99551451 |   180458982 |    58565837 |    37123245 |   259884011 |   430861633
  num incorrect                      |    66878250 |    16018405 |       45984 |     2207042 |    35250650 |     8527240 |    13330844 |     7512583 |    96279907 |     4400563 |     8139570 |     1499705 |     6500447 |      660235 |    56491609 |    73921382
  misprediction rate                 |      37.57% |      31.85% |       1.67% |       3.18% |      14.47% |      12.10% |       5.37% |      13.09% |       6.39% |       5.71% |       7.56% |       0.82% |       9.99% |       1.75% |      17.86% |      14.64%
  mpki                               |       36.57 |       15.81 |        0.02 |        2.03 |        9.66 |       18.93 |        2.50 |        2.76 |       12.59 |       10.04 |        6.48 |        0.38 |       26.00 |        0.40 |       32.97 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   218231451 |    79308504 |   239080065 |   103341491 |   410008140 |    78917735 |   508023394 |   259366467 |  1253986090 |    73768471 |   105139521 |   299809215 |    21135842 |   146676319 |   237022106 |   784592029
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         356 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   840933254 |   438271779 |  1561171030 |   359309387 |  1712909915 |   209966554 |  1622612061 |  1388730643 |  2492284994 |   133039126 |   345763810 |  2255088921 |    86633855 |   644451502 |   665348542 |  2726375810
    num misses                       |     5771711 |      454229 |    56268398 |     3015883 |     1103377 |     8166959 |      514460 |     3081155 |          23 |      158991 |     1688009 |      303757 |     1331682 |      335032 |     3535652 |    19344385
    miss rate                        |       0.69% |       0.10% |       3.60% |       0.84% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.96 |        2.77 |        0.30 |       18.13 |        0.10 |        1.13 |        0.00 |        0.36 |        1.34 |        0.08 |        5.33 |        0.20 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5771721 |      454232 |    56268404 |     3015905 |     1103433 |     8167051 |      514468 |     3081253 |          62 |      158995 |     1688051 |      303800 |     1349123 |      335036 |     3536008 |    19344403
    num misses                       |     4588739 |      310673 |    40195986 |      281307 |      174004 |     2436610 |       12882 |       41509 |          62 |      158995 |      524681 |       87862 |     1140471 |      180064 |      327567 |      147886
    miss rate                        |      79.50% |      68.40% |      71.44% |       9.33% |      15.77% |      29.83% |       2.50% |       1.35% |     100.00% |     100.00% |      31.08% |      28.92% |      84.53% |      53.74% |       9.26% |       0.76%
    mpki                             |        2.51 |        0.31 |       19.26 |        0.26 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   218231451 |    79308504 |   239080065 |   103341491 |   410008140 |    78917735 |   508023394 |   259366467 |  1253986090 |    73768471 |   105139521 |   299809215 |    21135842 |   146676319 |   237022106 |   784592029
    num cache misses                 |       81305 |       55370 |      446479 |      307685 |      835959 |     1204858 |       53550 |      136363 |    11913109 |        6248 |      140794 |      203336 |      363293 |       91397 |    13724793 |     6579414
    miss rate                        |       0.04% |       0.07% |       0.19% |       0.30% |       0.20% |       1.53% |       0.01% |       0.05% |       0.95% |       0.01% |       0.13% |       0.07% |       1.72% |       0.06% |       5.79% |       0.84%
    mpki                             |        0.04 |        0.05 |        0.21 |        0.28 |        0.23 |        2.67 |        0.01 |        0.05 |        1.56 |        0.01 |        0.11 |        0.05 |        1.45 |        0.06 |        8.01 |        1.02
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   840933254 |   438271779 |  1561171030 |   359309387 |  1712909915 |   209966554 |  1622612061 |  1388730643 |  2492284994 |   133039126 |   345763810 |  2255088921 |    86633855 |   644451502 |   665348542 |  2726375810
    num cache misses                 |    13004760 |    22399202 |    17077582 |    21244845 |    10307099 |    11733953 |    43160682 |    21216677 |      126662 |    10175313 |    18431362 |    20554486 |     7421949 |    16402447 |    14203776 |    12705600
    miss rate                        |       1.55% |       5.11% |       1.09% |       5.91% |       0.60% |       5.59% |       2.66% |       1.53% |       0.01% |       7.65% |       5.33% |       0.91% |       8.57% |       2.55% |       2.13% |       0.47%
    mpki                             |        7.11 |       22.11 |        8.18 |       19.54 |        2.83 |       26.04 |        8.10 |        7.78 |        0.02 |       23.22 |       14.68 |        5.24 |       29.69 |       10.03 |        8.29 |        1.96
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
