                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1755414860 |  1074150274 |  2161356227 |  1141044154 |  3666245522 |   480456397 |  5946940457 |  2563389354 |  8411836190 |   456485875 |   689121282 |  3523183869 |   249999981 |  1723885476 |  1785998940 |  7197795689
  Cycles                             |  4564714200 |  4564714838 |  4564714399 |  4564714743 |  4564715463 |  4564714724 |  4564714125 |  4564715299 |  4564714200 |  4564715135 |  4564715495 |  4564714124 |  4564711039 |  4564715368 |  4564714207 |  4564715661
  IPC                                |        0.38 |        0.24 |        0.47 |        0.25 |        0.80 |        0.11 |        1.30 |        0.56 |        1.84 |        0.10 |        0.15 |        0.77 |        0.05 |        0.38 |        0.39 |        1.58
  Time (ns)                          |  1521571400 |  1521571613 |  1521571466 |  1521571581 |  1521571821 |  1521571575 |  1521571375 |  1521571766 |  1521571400 |  1521571712 |  1521571832 |  1521571375 |  1521570346 |  1521571789 |  1521571402 |  1521571887
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   106719006 |    35229078 |     2817716 |    70293568 |   209596436 |    66073825 |   262225256 |    49502279 |  1552408595 |    75775398 |    54666964 |   162247759 |    58565837 |    39641260 |   272307403 |   479771465
  num incorrect                      |    64217658 |    16596453 |       47752 |     2489884 |    35488435 |     9074798 |    14894491 |     7481343 |   105903539 |     4617637 |     4491858 |     1350147 |     6500447 |      706743 |    58186910 |    82273823
  misprediction rate                 |      37.57% |      32.02% |       1.67% |       3.42% |      14.48% |      12.08% |       5.37% |      13.13% |       6.39% |       5.74% |       7.59% |       0.83% |       9.99% |       1.75% |      17.61% |      14.64%
  mpki                               |       36.58 |       15.45 |        0.02 |        2.18 |        9.68 |       18.89 |        2.50 |        2.92 |       12.59 |       10.12 |        6.52 |        0.38 |       26.00 |        0.41 |       32.58 |       11.43
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   209547207 |    83875852 |   247568650 |   108523189 |   412220535 |    84159637 |   566618894 |   244563048 |  1379330938 |    77042169 |    57522298 |   269542641 |    21135842 |   154183381 |   246170896 |   873356968
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          98 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   806998717 |   470921033 |  1616821731 |   379748499 |  1721030690 |   223923053 |  1809407357 |  1297907781 |  2741405162 |   138058236 |   189845709 |  2027349212 |    86633855 |   677721528 |   692839728 |  3034807988
    num misses                       |     5555237 |      485103 |    58391445 |     3045712 |     1111249 |     8722551 |      579947 |     2948298 |          23 |      165388 |      939155 |      273337 |     1331681 |      360331 |     3685738 |    21520474
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.90% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.02 |        2.67 |        0.30 |       18.15 |        0.10 |        1.15 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.06 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     5555247 |      485106 |    58391451 |     3045734 |     1111305 |     8722643 |      579955 |     2948396 |          62 |      165392 |      939197 |      273380 |     1349122 |      360335 |     3686106 |    21520492
    num misses                       |     4417271 |      328971 |    41733961 |      288301 |      175062 |     2608095 |       14395 |       40780 |          62 |      165392 |      293602 |       78715 |     1140461 |      188580 |      357900 |      164413
    miss rate                        |      79.52% |      67.81% |      71.47% |       9.47% |      15.75% |      29.90% |       2.48% |       1.38% |     100.00% |     100.00% |      31.26% |      28.79% |      84.53% |      52.33% |       9.71% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.31 |        0.25 |        0.05 |        5.43 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   209547207 |    83875852 |   247568650 |   108523189 |   412220535 |    84159637 |   566618894 |   244563048 |  1379330938 |    77042169 |    57522298 |   269542641 |    21135842 |   154183381 |   246170896 |   873356968
    num cache misses                 |       27724 |       17315 |      136610 |       86000 |      610571 |      876203 |       34628 |       44237 |    12997938 |        1812 |       48845 |      103670 |      339284 |       23369 |    13835360 |     7216452
    miss rate                        |       0.01% |       0.02% |       0.06% |       0.08% |       0.15% |       1.04% |       0.01% |       0.02% |       0.94% |       0.00% |       0.08% |       0.04% |       1.61% |       0.02% |       5.62% |       0.83%
    mpki                             |        0.02 |        0.02 |        0.06 |        0.08 |        0.17 |        1.82 |        0.01 |        0.02 |        1.55 |        0.00 |        0.07 |        0.03 |        1.36 |        0.01 |        7.75 |        1.00
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   806998717 |   470921033 |  1616821731 |   379748499 |  1721030690 |   223923053 |  1809407357 |  1297907781 |  2741405162 |   138058236 |   189845709 |  2027349212 |    86633855 |   677721528 |   692839728 |  3034807988
    num cache misses                 |    12450537 |    23776912 |    17660591 |    21573878 |    10310167 |    12411073 |    47978283 |    20259606 |       96545 |    10581914 |    10163317 |    18294758 |     7405069 |    17478683 |    16011966 |    14000994
    miss rate                        |       1.54% |       5.05% |       1.09% |       5.68% |       0.60% |       5.54% |       2.65% |       1.56% |       0.00% |       7.66% |       5.35% |       0.90% |       8.55% |       2.58% |       2.31% |       0.46%
    mpki                             |        7.09 |       22.14 |        8.17 |       18.91 |        2.81 |       25.83 |        8.07 |        7.90 |        0.01 |       23.18 |       14.75 |        5.19 |       29.62 |       10.14 |        8.97 |        1.95
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13748430 |    25385155 |    17805471 |    23227172 |    10945158 |    15808113 |    48203284 |    21130310 |    13107566 |    14011100 |    10302454 |    18444006 |     7764203 |    17519015 |    30571152 |    21328748
    num cache misses                 |     6028938 |    21074847 |    11766609 |     6287803 |     5203063 |     9424305 |     1159008 |     3529244 |      274558 |    10583726 |     8467705 |     9262428 |     7282711 |    11924561 |     4482318 |      723874
    miss rate                        |      43.85% |      83.02% |      66.08% |      27.07% |      47.54% |      59.62% |       2.40% |      16.70% |       2.09% |      75.54% |      82.19% |      50.22% |      93.80% |      68.07% |      14.66% |       3.39%
    mpki                             |        3.43 |       19.62 |        5.44 |        5.51 |        1.42 |       19.62 |        0.19 |        1.38 |        0.03 |       23.19 |       12.29 |        2.63 |       29.13 |        6.92 |        2.51 |        0.10
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7753504 |    22665775 |    11806860 |     7866590 |     5380385 |    11961672 |     1355573 |     4410771 |      287641 |    14011100 |     8610021 |     9325797 |     7303568 |    11947500 |     5225538 |      837319
    num cache misses                 |     4176151 |    21050770 |    11309798 |     6116262 |     5061544 |     8482167 |     1158830 |     3321895 |      274558 |    10581348 |     8408721 |     7647019 |     7249110 |    11899052 |     4271238 |      723826
    miss rate                        |      53.86% |      92.87% |      95.79% |      77.75% |      94.07% |      70.91% |      85.49% |      75.31% |      95.45% |      75.52% |      97.66% |      82.00% |      99.25% |      99.59% |      81.74% |      86.45%
    mpki                             |        2.38 |       19.60 |        5.23 |        5.36 |        1.38 |       17.65 |        0.19 |        1.30 |        0.03 |       23.18 |       12.20 |        2.17 |       29.00 |        6.90 |        2.39 |        0.10
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   145564010 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      350.47 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      240.46 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
