                                   | Core 0    
  Instructions                     |   99999917
  Cycles                           |  668886463
  IPC                              |       0.15
  Time (ns)                        |  222962154
Branch predictor stats             |           
  num correct                      |   16987764
  num incorrect                    |    4886023
  misprediction rate               |     22.34%
  mpki                             |      48.86
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |    9678072
    num misses                     |          3
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   35503726
    num misses                     |    8311887
    miss rate                      |     23.41%
    mpki                           |      83.12
  L2 TLB                           |           
    num accesses                   |    8311890
    num misses                     |    4149642
    miss rate                      |     49.92%
    mpki                           |      41.50
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |    9678072
    num cache misses               |      73560
    miss rate                      |      0.76%
    mpki                           |       0.74
  Cache L1-D                       |           
    num cache accesses             |   35503726
    num cache misses               |   11422678
    miss rate                      |     32.17%
    mpki                           |     114.23
  Cache L2                         |           
    num cache accesses             |   13062982
    num cache misses               |    9694483
    miss rate                      |     74.21%
    mpki                           |      96.94
  Cache L3                         |           
    num cache accesses             |   11274710
    num cache misses               |    7220073
    miss rate                      |     64.04%
    mpki                           |      72.20
DRAM summary                       |           
  num dram accesses                |    8928676
  average dram access latency (ns) |      50.66
  average dram queueing delay      |       0.66
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
