                                   | Core 0    
  Instructions                     |  499999879
  Cycles                           |  650880762
  IPC                              |       0.77
  Time (ns)                        |  216960254
Branch predictor stats             |           
  num correct                      |   40054485
  num incorrect                    |    3333430
  misprediction rate               |      7.68%
  mpki                             |       6.67
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   41792692
    num misses                     |         66
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  138786925
    num misses                     |     627154
    miss rate                      |      0.45%
    mpki                           |       1.25
  L2 TLB                           |           
    num accesses                   |     627220
    num misses                     |     234055
    miss rate                      |     37.32%
    mpki                           |       0.47
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   41792692
    num cache misses               |      79976
    miss rate                      |      0.19%
    mpki                           |       0.16
  Cache L1-D                       |           
    num cache accesses             |  138786925
    num cache misses               |    7701764
    miss rate                      |      5.55%
    mpki                           |      15.40
  Cache L2                         |           
    num cache accesses             |    7893144
    num cache misses               |    7075102
    miss rate                      |     89.64%
    mpki                           |      14.15
  Cache L3                         |           
    num cache accesses             |    7186658
    num cache misses               |    5962169
    miss rate                      |     82.96%
    mpki                           |      11.92
DRAM summary                       |           
  num dram accesses                |    6469054
  average dram access latency (ns) |      51.11
  average dram queueing delay      |       1.11
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
