                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2123152624 |  1068278966 |  2176052891 |  1142423258 |  3764944264 |   487509274 |  5908312232 |  3169383981 |  8290112231 |   453447697 |   687550876 |  3771027371 |   249999981 |  1714327799 |  1782770035 |  7122134569
  Cycles                             |  4511894990 |  4511895266 |  4511895284 |  4511895432 |  4511894792 |  4511895153 |  4511894852 |  4511895479 |  4511894701 |  4511895316 |  4511896558 |  4511895044 |  4511891278 |  4511895493 |  4511894908 |  4511894774
  IPC                                |        0.47 |        0.24 |        0.48 |        0.25 |        0.83 |        0.11 |        1.31 |        0.70 |        1.84 |        0.10 |        0.15 |        0.84 |        0.06 |        0.38 |        0.40 |        1.58
  Time (ns)                          |  1503964997 |  1503965089 |  1503965095 |  1503965144 |  1503964931 |  1503965051 |  1503964951 |  1503965160 |  1503964900 |  1503965105 |  1503965519 |  1503965015 |  1503963759 |  1503965164 |  1503964969 |  1503964925
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   129045884 |    35136666 |     2837573 |    70366257 |   214142551 |    67050107 |   260251516 |    58976813 |  1529944898 |    75272705 |    54580976 |   173654674 |    58565837 |    39371446 |   271848494 |   474622467
  num incorrect                      |    77653522 |    16540863 |       48088 |     2503290 |    36222587 |     9204162 |    14783920 |     8909603 |   104371347 |     4575597 |     4481541 |     1444813 |     6500447 |      701760 |    58068370 |    81454270
  misprediction rate                 |      37.57% |      32.01% |       1.67% |       3.44% |      14.47% |      12.07% |       5.38% |      13.12% |       6.39% |       5.73% |       7.59% |       0.83% |       9.99% |       1.75% |      17.60% |      14.65%
  mpki                               |       36.57 |       15.48 |        0.02 |        2.19 |        9.62 |       18.88 |        2.50 |        2.81 |       12.59 |       10.09 |        6.52 |        0.38 |       26.00 |        0.41 |       32.57 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   253380394 |    83436608 |   249250043 |   108655796 |   422397076 |    85397268 |   563181840 |   301769389 |  1359371939 |    76497437 |    57397924 |   288497947 |    21135842 |   153380185 |   245692154 |   864154263
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         106 |          39 |           4 |          42 |          43 |       17441 |           4 |         368 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
