                                   | Core 0     
  Instructions                     |   499999893
  Cycles                           |  1088928896
  IPC                              |        0.46
  Time (ns)                        |   362976299
Branch predictor stats             |            
  num correct                      |    77608896
  num incorrect                    |     6457716
  misprediction rate               |       7.68%
  mpki                             |       12.92
TLB Summary                        |            
  I-TLB                            |            
    num accesses                   |    55599511
    num misses                     |          41
    miss rate                      |       0.00%
    mpki                           |        0.00
  D-TLB                            |            
    num accesses                   |   178562361
    num misses                     |     3825864
    miss rate                      |       2.14%
    mpki                           |        7.65
  L2 TLB                           |            
    num accesses                   |     3825905
    num misses                     |     1013717
    miss rate                      |      26.50%
    mpki                           |        2.03
Cache Summary                      |            
  Cache L1-I                       |            
    num cache accesses             |    55599511
    num cache misses               |       70023
    miss rate                      |       0.13%
    mpki                           |        0.14
  Cache L1-D                       |            
    num cache accesses             |   178562361
    num cache misses               |    24232853
    miss rate                      |      13.57%
    mpki                           |       48.47
  Cache L2                         |            
    num cache accesses             |    25797299
    num cache misses               |    21402480
    miss rate                      |      82.96%
    mpki                           |       42.80
  Cache L3                         |            
    num cache accesses             |    22898219
    num cache misses               |     9402640
    miss rate                      |      41.06%
    mpki                           |       18.81
DRAM summary                       |            
  num dram accesses                |    12850724
  average dram access latency (ns) |       75.27
  average dram queueing delay      |       10.25
Coherency Traffic                  |            
  num loads from dram              |           0
  num loads from dram cache        |           0
  num loads from remote cache      |           0
