                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2928655688 |   846505679 |  5849664366 |  3082053957 |  3525698260 |   483683240 |  2349206423 |   249999989
  Cycles                             |  3116055536 |  3116055600 |  3116055305 |  3116055453 |  3116055428 |  3116055905 |  3116055407 |  3116051695
  IPC                                |        0.94 |        0.27 |        1.88 |        0.99 |        1.13 |        0.16 |        0.75 |        0.08
  Time (ns)                          |  1038685179 |  1038685200 |  1038685102 |  1038685151 |  1038685143 |  1038685302 |  1038685136 |  1038683899
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   447867668 |   116463440 |  1079559420 |   166202837 |   531655620 |   113310997 |   357804541 |    43244780
  num incorrect                      |   114712719 |    15985492 |    73646647 |   116980114 |    59802042 |    12591693 |    76735984 |    11689069
  misprediction rate                 |      20.39% |      12.07% |       6.39% |      41.31% |      10.11% |      10.00% |      17.66% |      21.28%
  mpki                               |       39.17 |       18.88 |       12.59 |       37.96 |       16.96 |       26.03 |       32.66 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   381020246 |   148353279 |   959199205 |   251154539 |   564570320 |    40904388 |   323986706 |    23761816
    num misses                       |          19 |         101 |          39 |          52 |       20483 |       33380 |         444 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   985744468 |   394450024 |  1906399716 |   908901050 |  1420254370 |   167583454 |   911528941 |    88558906
    num misses                       |     4359337 |    15381225 |          23 |       54248 |     7932968 |     2565247 |     4840037 |    21160178
    miss rate                        |       0.44% |       3.90% |       0.00% |       0.01% |       0.56% |       1.53% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.17 |        0.00 |        0.02 |        2.25 |        5.30 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4359356 |    15381326 |          62 |       54300 |     7953451 |     2598627 |     4840481 |    21160181
    num misses                       |      913129 |     4612646 |          62 |       48509 |     1131093 |     2197282 |      463862 |    10898246
    miss rate                        |      20.95% |      29.99% |     100.00% |      89.34% |      14.22% |      84.56% |       9.58% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.54 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   381020246 |   148353279 |   959199205 |   251154539 |   564570320 |    40904388 |   323986706 |    23761816
    num cache misses                 |     2053851 |     3210291 |     9227152 |       91071 |    10771311 |      774894 |    18900846 |      191583
    miss rate                        |       0.54% |       2.16% |       0.96% |       0.04% |       1.91% |       1.89% |       5.83% |       0.81%
    mpki                             |        0.70 |        3.79 |        1.58 |        0.03 |        3.06 |        1.60 |        8.05 |        0.77
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   985744468 |   394450024 |  1906399716 |   908901050 |  1420254370 |   167583454 |   911528941 |    88558906
    num cache misses                 |     4164079 |    22494859 |      155444 |     3405629 |    13314242 |    14427822 |    21248176 |    28748264
    miss rate                        |       0.42% |       5.70% |       0.01% |       0.37% |       0.94% |       8.61% |       2.33% |      32.46%
    mpki                             |        1.42 |       26.57 |        0.03 |        1.10 |        3.78 |       29.83 |        9.04 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7036525 |    29704536 |     9407649 |     3639526 |    24520622 |    15236652 |    40960420 |    32405371
    num cache misses                 |     2926581 |    22086719 |      466041 |     3350410 |    12960723 |    14576867 |    20796053 |    24332432
    miss rate                        |      41.59% |      74.35% |       4.95% |      92.06% |      52.86% |      95.67% |      50.77% |      75.09%
    mpki                             |        1.00 |       26.09 |        0.08 |        1.09 |        3.68 |       30.14 |        8.85 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3760130 |    26091242 |      491091 |     3495516 |    13397375 |    14611799 |    21608482 |    27823204
    num cache misses                 |     1448249 |    13544744 |      451543 |     3327603 |     3956766 |    13276945 |     4017293 |    15697869
    miss rate                        |      38.52% |      51.91% |      91.95% |      95.20% |      29.53% |      90.86% |      18.59% |      56.42%
    mpki                             |        0.49 |       16.00 |        0.08 |        1.08 |        1.12 |       27.45 |        1.71 |       62.79
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    71141900 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.16 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
