                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  4084422889 |  3622214905 |  2310537248 |   467647670 |  1146688315 |  8251238180 |  4419782078 |  7117632367 |  1676358364 |   249999981 |  6418355206 |   674221785 |  5386860843 |  9221532611 |   841806713 |  1961763431
  Cycles                             |  5169929703 |  5169929713 |  5169929710 |  5169930248 |  5169929781 |  5169929688 |  5169929735 |  5169929657 |  5169929584 |  5169924932 |  5169929710 |  5169929889 |  5169929742 |  5169929469 |  5169929700 |  5169930049
  IPC                                |        0.79 |        0.70 |        0.45 |        0.09 |        0.22 |        1.60 |        0.85 |        1.38 |        0.32 |        0.05 |        1.24 |        0.13 |        1.04 |        1.78 |        0.16 |        0.38
  Time (ns)                          |  1723309901 |  1723309904 |  1723309903 |  1723310083 |  1723309927 |  1723309896 |  1723309912 |  1723309886 |  1723309861 |  1723308311 |  1723309903 |  1723309963 |  1723309914 |  1723309823 |  1723309900 |  1723310016
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   442411848 |   194577758 |   140451533 |    64301447 |    61510975 |   549748366 |   568800806 |   572381106 |    38301252 |    58565837 |   282781083 |    12520129 |   248060453 |  1701838045 |     7634428 |   297794319
  num incorrect                      |    67424288 |   137762618 |    84517416 |     8839969 |     1438947 |    94375339 |   132887805 |    96142174 |      681995 |     6500447 |    16069494 |    17435754 |     2062709 |   116097127 |       51124 |    64581895
  misprediction rate                 |      13.22% |      41.45% |      37.57% |      12.09% |       2.29% |      14.65% |      18.94% |      14.38% |       1.75% |       9.99% |       5.38% |      58.20% |       0.82% |       6.39% |       0.67% |      17.82%
  mpki                               |       16.51 |       38.03 |       36.58 |       18.90 |        1.25 |       11.44 |       30.07 |       13.51 |        0.41 |       26.00 |        2.50 |       25.86 |        0.38 |       12.59 |        0.06 |       32.92
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   480794245 |   294680919 |   275786032 |    81908150 |   114753045 |  1001280614 |   619889720 |  1042636289 |   150187923 |    21135842 |   611701060 |    73130685 |   412113258 |  1512099066 |    74399457 |   271141974
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         290 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1835695420 |  1067437789 |  1062433049 |   217926264 |   400070912 |  3479560024 |  1728133066 |  3412556288 |   660014406 |    86633855 |  1953717247 |   246036940 |  3099782924 |  3005279751 |   229188173 |   761821971
