                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5229872527 |  3095002232 |  3179265121 |  4730129554 |   977383548 |  2248791040 |  5346380452 |   249999989
  Cycles                             |  4304463086 |  4304463122 |  4304463415 |  4304463078 |  4304463105 |  4304463216 |  4304463124 |  4304458866
  IPC                                |        1.21 |        0.72 |        0.74 |        1.10 |        0.23 |        0.52 |        1.24 |        0.06
  Time (ns)                          |  1434821029 |  1434821041 |  1434821139 |  1434821026 |  1434821035 |  1434821072 |  1434821042 |  1434819622
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   463106670 |   335200171 |   408872763 |   269774474 |   165558916 |   136719736 |   246198149 |    43244780
  num incorrect                      |    77250291 |    51065910 |    95659016 |    45651809 |    15269307 |    82270629 |     2047655 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.96% |      14.47% |       8.44% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.77 |       16.50 |       30.09 |        9.65 |       15.62 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   593788473 |   364216700 |   445914634 |   531310273 |   113401051 |   268454300 |   409019259 |    23761816
    num misses                       |        1814 |          10 |         237 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2187086024 |  1390804374 |  1243882256 |  2222200919 |   338807214 |  1033784156 |  3076479859 |    88558906
    num misses                       |     1154276 |    14135131 |     2196380 |     1434573 |     5756781 |     7116557 |      414427 |    21160337
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.70% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.57 |        0.69 |        0.30 |        5.89 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1156090 |    14135141 |     2196617 |     1434629 |     5756823 |     7116567 |      414470 |    21160340
    num misses                       |       36605 |     1257742 |      352028 |      226057 |     1561710 |     5659481 |      119300 |    10898216
    miss rate                        |       3.17% |       8.90% |      16.03% |      15.76% |      27.13% |      79.53% |      28.78% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.60 |        2.52 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   593788473 |   364216700 |   445914634 |   531310273 |   113401051 |   268454300 |   409019259 |    23761816
    num cache misses                 |     7298677 |       39592 |    12939929 |      819389 |       44811 |       39827 |      156969 |       27809
    miss rate                        |       1.23% |       0.01% |       2.90% |       0.15% |       0.04% |       0.01% |       0.04% |       0.12%
    mpki                             |        1.40 |        0.01 |        4.07 |        0.17 |        0.05 |        0.02 |        0.03 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2187086024 |  1390804374 |  1243882256 |  2222200919 |   338807214 |  1033784156 |  3076479859 |    88558906
    num cache misses                 |    20205826 |    44504224 |    15310491 |    13330920 |    39484996 |    15981881 |    27740647 |    28773544
    miss rate                        |       0.92% |       3.20% |       1.23% |       0.60% |      11.65% |       1.55% |       0.90% |      32.49%
    mpki                             |        3.86 |       14.38 |        4.82 |        2.82 |       40.40 |        7.11 |        5.19 |      115.09
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27690615 |    45098692 |    29363996 |    14189451 |    43135861 |    17940714 |    27956951 |    32556512
    num cache misses                 |     3168823 |    13492095 |     4752885 |     7149350 |    26545677 |     8351130 |    14045983 |    18875333
    miss rate                        |      11.44% |      29.92% |      16.19% |      50.38% |      61.54% |      46.55% |      50.24% |      57.98%
    mpki                             |        0.61 |        4.36 |        1.49 |        1.51 |       27.16 |        3.71 |        2.63 |       75.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3392678 |    14349970 |     5911485 |     7281576 |    30281351 |    10860191 |    14130300 |    22729183
    num cache misses                 |     3147524 |    10669231 |     4660375 |     7090349 |    21473146 |     6334678 |    11467225 |    17634266
    miss rate                        |      92.77% |      74.35% |      78.84% |      97.37% |      70.91% |      58.33% |      81.15% |      77.58%
    mpki                             |        0.60 |        3.45 |        1.47 |        1.50 |       21.97 |        2.82 |        2.14 |       70.54
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   120710789 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      179.99 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       69.98 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      84.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
