                                   | Core 0    
  Instructions                     |  499999957
  Cycles                           |  582253507
  IPC                              |       0.86
  Time (ns)                        |  194084503
Branch predictor stats             |           
  num correct                      |   59311068
  num incorrect                    |    7424566
  misprediction rate               |     11.13%
  mpki                             |      14.85
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   60743979
    num misses                     |         32
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |  225114182
    num misses                     |    3072445
    miss rate                      |      1.36%
    mpki                           |       6.14
  L2 TLB                           |           
    num accesses                   |    3072477
    num misses                     |     383306
    miss rate                      |     12.48%
    mpki                           |       0.77
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   60743979
    num cache misses               |      42466
    miss rate                      |      0.07%
    mpki                           |       0.08
  Cache L1-D                       |           
    num cache accesses             |  225114182
    num cache misses               |    7083122
    miss rate                      |      3.15%
    mpki                           |      14.17
  Cache L2                         |           
    num cache accesses             |    7285777
    num cache misses               |    5454913
    miss rate                      |     74.87%
    mpki                           |      10.91
  Cache L3                         |           
    num cache accesses             |    5619179
    num cache misses               |    4699056
    miss rate                      |     83.63%
    mpki                           |       9.40
DRAM summary                       |           
  num dram accesses                |    6629521
  average dram access latency (ns) |      62.52
  average dram queueing delay      |       7.51
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
