                                   | Core 0    
  Instructions                     |   99999951
  Cycles                           |   59471826
  IPC                              |       1.68
  Time (ns)                        |   19823942
Branch predictor stats             |           
  num correct                      |   16263504
  num incorrect                    |    1791572
  misprediction rate               |      9.92%
  mpki                             |      17.92
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   17014217
    num misses                     |         68
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   41180563
    num misses                     |        540
    miss rate                      |      0.00%
    mpki                           |       0.01
  L2 TLB                           |           
    num accesses                   |        608
    num misses                     |        216
    miss rate                      |     35.53%
    mpki                           |       0.00
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   17014217
    num cache misses               |       6359
    miss rate                      |      0.04%
    mpki                           |       0.06
  Cache L1-D                       |           
    num cache accesses             |   41180563
    num cache misses               |       8258
    miss rate                      |      0.02%
    mpki                           |       0.08
  Cache L2                         |           
    num cache accesses             |      14649
    num cache misses               |       9760
    miss rate                      |     66.63%
    mpki                           |       0.10
  Cache L3                         |           
    num cache accesses             |       9792
    num cache misses               |       8547
    miss rate                      |     87.29%
    mpki                           |       0.09
DRAM summary                       |           
  num dram accesses                |       8547
  average dram access latency (ns) |      88.56
  average dram queueing delay      |       3.52
Coherency Traffic                  |           
  num loads from dram              |        528
  num loads from dram cache        |          0
  num loads from remote cache      |          0
