                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   652892608 |  2415490183 |   682211600 |   971865769 |  1952363656 |  3203027544 |   386490629 |  1247629803 |  2039346552 |  4006169874 |   635700260 |  3882935565 |   249999886 |  2786877258 |  2071376301 |  2185045601
  Cycles                             |  2816941746 |  2816940891 |  2816940225 |  2816941756 |  2816940225 |  2816940667 |  2816941968 |  2816941927 |  2816940232 |  2816940225 |  2816940933 |  2816940225 |  2816939397 |  2816940225 |  2816940226 |  2816940225
  IPC                                |        0.23 |        0.86 |        0.24 |        0.35 |        0.69 |        1.14 |        0.14 |        0.44 |        0.72 |        1.42 |        0.23 |        1.38 |        0.09 |        0.99 |        0.74 |        0.78
  Time (ns)                          |   938980582 |   938980297 |   938980075 |   938980585 |   938980075 |   938980222 |   938980656 |   938980642 |   938980077 |   938980075 |   938980311 |   938980075 |   938979799 |   938980075 |   938980075 |   938980075
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    35102786 |   310583801 |    41701409 |    22279742 |   294553452 |   147491501 |     7241088 |     1627057 |   110423818 |   354960839 |    19166854 |   312294035 |    34399075 |   158405898 |    40321153 |   238479774
  num incorrect                      |      821103 |    72669953 |     1528844 |      396973 |    33056186 |     1225656 |    10091157 |       27574 |    77228896 |    59211332 |     9232035 |    52440535 |     4720676 |    26812620 |     6077751 |    36271277
  misprediction rate                 |       2.29% |      18.96% |       3.54% |       1.75% |      10.09% |       0.82% |      58.22% |       1.67% |      41.16% |      14.30% |      32.51% |      14.38% |      12.07% |      14.48% |      13.10% |      13.20%
  mpki                               |        1.26 |       30.08 |        2.24 |        0.41 |       16.93 |        0.38 |       26.11 |        0.02 |       37.87 |       14.78 |       14.52 |       13.51 |       18.88 |        9.62 |        2.93 |       16.60
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    65501483 |   338815386 |    64982059 |    86994013 |   312499955 |   245038364 |    42306649 |   142905925 |   166481071 |   454932810 |    49316274 |   568834446 |    43801034 |   312586622 |   197675235 |   256787258
    num misses                       |          47 |         201 |          22 |           4 |       11585 |          43 |          14 |           6 |          52 |        1413 |           3 |          65 |          84 |          56 |          90 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   229219734 |   945505632 |   229070560 |   382346664 |   785724340 |  1843136313 |   141533635 |   933306005 |   601847768 |  1675156105 |   288203946 |  1861685581 |   116504258 |  1310636301 |  1047210207 |   977416397
    num misses                       |      344510 |     1660361 |     1869661 |      202144 |     4349446 |      248175 |     1004126 |    33665754 |       36211 |      881425 |      292653 |    10391147 |     4541506 |      845630 |     2392945 |    10014866
    miss rate                        |       0.15% |       0.18% |       0.82% |       0.05% |       0.55% |       0.01% |       0.71% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.02%
    mpki                             |        0.53 |        0.69 |        2.74 |        0.21 |        2.23 |        0.08 |        2.60 |       26.98 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.16 |        4.58
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
