                                     | Core 0     
  Instructions                       |   249999989
  Cycles                             |  1966156245
  IPC                                |        0.13
  Time (ns)                          |   655385415
Branch predictor stats               |            
  num correct                        |    43244780
  num incorrect                      |    11689069
  misprediction rate                 |      21.28%
  mpki                               |       46.76
TLB Summary                          |            
  I-TLB                              |            
    num accesses                     |    23761816
    num misses                       |           3
    miss rate                        |       0.00%
    mpki                             |        0.00
  D-TLB                              |            
    num accesses                     |    88558906
    num misses                       |    21159961
    miss rate                        |      23.89%
    mpki                             |       84.64
  L2 TLB                             |            
    num accesses                     |    21159964
    num misses                       |    10898368
    miss rate                        |      51.50%
    mpki                             |       43.59
Cache Summary                        |            
  Cache L1-I                         |            
    num cache accesses               |    23761816
    num cache misses                 |      188941
    miss rate                        |       0.80%
    mpki                             |        0.76
  Cache L1-D                         |            
    num cache accesses               |    88558906
    num cache misses                 |    28736442
    miss rate                        |      32.45%
    mpki                             |      114.95
  Cache L2                           |            
    num cache accesses               |    32215633
    num cache misses                 |    24314842
    miss rate                        |      75.48%
    mpki                             |       97.26
  Cache L3                           |            
    num cache accesses               |    27629985
    num cache misses                 |    14452634
    miss rate                        |      52.31%
    mpki                             |       57.81
DRAM summary                         |            
  num dram accesses                  |    18064991
  average dram access latency (ns)   |       79.88
  average dram queueing delay        |       14.86
  average dram bandwidth utilization |      55.00%
Coherency Traffic                    |            
  num loads from dram                |           0
  num loads from dram cache          |           0
  num loads from remote cache        |           0
