                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   335984024 |  3569826678 |  2309791912 |   949652411 |  3294289274 |  2263967736 |  3207369230 |  2034155984 |  1233625785 |   249999886 |   974132609 |   462046057 |  4042632733 |   635664430 |   374142323 |  4590992792
  Cycles                             |  2613799027 |  2613798552 |  2613798552 |  2613798586 |  2613798555 |  2613798552 |  2613798552 |  2613798561 |  2613798553 |  2613797159 |  2613799283 |  2613798634 |  2613798552 |  2613798755 |  2613798630 |  2613798552
  IPC                                |        0.13 |        1.37 |        0.88 |        0.36 |        1.26 |        0.87 |        1.23 |        0.78 |        0.47 |        0.10 |        0.37 |        0.18 |        1.55 |        0.24 |        0.14 |        1.76
  Time (ns)                          |   871266342 |   871266184 |   871266184 |   871266195 |   871266185 |   871266184 |   871266184 |   871266187 |   871266184 |   871265720 |   871266428 |   871266211 |   871266184 |   871266252 |   871266210 |   871266184
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    56890064 |   287117216 |   131365598 |    21653283 |   145118649 |   291642508 |   147697689 |   310739238 |    74988358 |    34399075 |   147088848 |     4168215 |   269071803 |    34424336 |    29642837 |   847271141
  num incorrect                      |     5172466 |    48248162 |    22240024 |      385404 |     8244206 |    68059171 |     1228139 |    79809302 |    45126718 |     4720676 |    32450442 |       27860 |    46233235 |      805107 |     2429153 |    57800312
  misprediction rate                 |       8.33% |      14.39% |      14.48% |       1.75% |       5.38% |      18.92% |       0.82% |      20.44% |      37.57% |      12.07% |      18.07% |       0.66% |      14.66% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.39 |       13.52 |        9.63 |        0.41 |        2.50 |       30.06 |        0.38 |       39.23 |       36.58 |       18.88 |       33.31 |        0.06 |       11.44 |        1.27 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    39260601 |   522990383 |   259170745 |    85126825 |   314001693 |   317497262 |   245375297 |   264702098 |   147227603 |    43801034 |   135673012 |    40834752 |   490459354 |    64025579 |    31569789 |   752808902
    num misses                       |          42 |          65 |          56 |           4 |           8 |         194 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
